"DeliveryDate","City","Product Name","Total Normal Quantity","Total Coupon Quantity","Total Free Quantity"
"09-10-2022","Pune","Dahi","31","0","0"
"09-10-2022","Pune","Past Milk Value Pack 1L","60","0","0"
"09-10-2022","Pune","Raw Value Pack 1L","97","1","0"
"09-10-2022","Pune","Buffalo Value Pack 1L","58","0","0"
"09-10-2022","Pune","Lactose Free Milk 0.5L","30","0","0"
"09-10-2022","Pune","Past Milk Value Pack 0.5L","4","0","0"
"09-10-2022","Pune","Raw Milk Value Pack 0.5L","3","0","0"
"09-10-2023","Pune","Past Milk 1L","266","0","0"
"09-10-2023","Pune","Raw Milk 1L","72","0","0"
"09-10-2023","Pune","Ghee 500ml","19","0","0"
"09-10-2023","Pune","A2 1L","324","1","0"
"09-10-2023","Pune","Curd Culture","16","0","0"
"09-10-2023","Pune","A2 Ghee","14","0","0"
"09-10-2023","Pune","Buffalo Milk 1L","71","0","0"
"09-10-2023","Pune","Paneer 200g Cows Milk","47","0","0"
"09-10-2023","Pune","A2 Value Pack 1L","1460","1","1"
"09-10-2023","Pune","Buffalo Ghee 500ml","2","0","0"
"09-10-2023","Pune","Kharwas 120g","14","0","0"
"09-10-2023","Pune","A2 Gir Cow Paneer 200g","18","0","0"
"09-10-2023","Pune","New A2 Value Pack 500ml","665","0","0"
"09-10-2023","Pune","Buffalo Milk Value Pack 500ml","146","0","0"
"09-10-2023","Pune","Dahi","64","0","0"
"09-10-2023","Pune","Past Milk Value Pack 1L","90","0","0"
"09-10-2023","Pune","Raw Value Pack 1L","134","0","0"
"09-10-2023","Pune","Buffalo Value Pack 1L","195","0","0"
"09-10-2023","Pune","Lactose Free Milk 0.5L","46","0","0"
"09-10-2023","Pune","Past Milk Value Pack 0.5L","56","0","0"
"09-10-2023","Pune","Raw Milk Value Pack 0.5L","47","0","0"
"09-11-2020","Pune","Past Milk 1L","358","0","0"
"09-11-2020","Pune","Raw Milk 1L","126","0","0"
"09-11-2020","Pune","Past Milk 0.5L","101","0","0"
"09-11-2020","Pune","Ghee 500ml","20","0","0"
"09-11-2020","Pune","Chocolate Milk 300ml","11","0","0"
"09-11-2020","Pune","A2 1L","518","0","1"
"09-11-2020","Pune","Curd Culture","25","0","0"
"09-11-2020","Pune","A2 Ghee","8","0","0"
"09-11-2020","Pune","Buffalo Milk 1L","130","0","0"
"09-11-2020","Pune","Paneer 200g Cows Milk","19","0","0"
"09-11-2020","Pune","A2 Value Pack 1L","823","0","0"
"09-11-2020","Pune","Buffalo Ghee 500ml","3","0","0"
"09-11-2020","Pune","Kharwas 120g","31","0","0"
"09-11-2020","Pune","A2 Gir Cow Paneer 200g","5","0","0"
"09-11-2020","Pune","New A2 Value Pack 500ml","214","0","0"
"09-11-2020","Pune","Insulated Door Bag","4","0","0"
"09-11-2021","Pune","Past Milk 1L","299","0","1"
"09-11-2021","Pune","Raw Milk 1L","122","0","1"
"09-11-2021","Pune","Past Milk 0.5L","103","0","0"
"09-11-2021","Pune","Ghee 500ml","4","0","0"
"09-11-2021","Pune","A2 1L","378","0","3"
"09-11-2021","Pune","Curd Culture","5","0","0"
"09-11-2021","Pune","A2 Ghee","6","0","0"
"09-11-2021","Pune","Buffalo Milk 1L","99","0","0"
"09-11-2021","Pune","Paneer 200g Cows Milk","9","0","0"
"09-11-2021","Pune","A2 Value Pack 1L","785","0","0"
"09-11-2021","Pune","Buffalo Ghee 500ml","2","0","0"
"09-11-2021","Pune","Kharwas 120g","39","0","0"
"09-11-2021","Pune","A2 Gir Cow Paneer 200g","10","0","0"
"09-11-2021","Pune","New A2 Value Pack 500ml","278","0","1"
"09-11-2021","Pune","Buffalo Milk Value Pack 500ml","55","0","1"
"09-11-2021","Pune","Tender Coconut","18","0","0"
"09-11-2021","Pune","Dahi","330","0","0"
"09-11-2022","Pune","Past Milk 1L","258","0","0"
"09-11-2022","Pune","Raw Milk 1L","85","0","0"
"09-11-2022","Pune","Ghee 500ml","11","0","0"
"09-11-2022","Pune","A2 1L","381","2","3"
"09-11-2022","Pune","Curd Culture","17","0","0"
"09-11-2022","Pune","A2 Ghee","16","0","0"
"09-11-2022","Pune","Buffalo Milk 1L","133","0","2"
"09-11-2022","Pune","Paneer 200g Cows Milk","33","0","0"
"09-11-2022","Pune","A2 Value Pack 1L","1101","1","2"
"09-11-2022","Pune","Buffalo Ghee 500ml","1","0","0"
"09-11-2022","Pune","Kharwas 120g","27","0","0"
"09-11-2022","Pune","A2 Gir Cow Paneer 200g","11","0","0"
"09-11-2022","Pune","New A2 Value Pack 500ml","487","0","1"
"09-11-2022","Pune","Buffalo Milk Value Pack 500ml","86","0","2"
"09-11-2022","Pune","Dahi","48","0","0"
"09-11-2022","Pune","Past Milk Value Pack 1L","60","0","0"
"09-11-2022","Pune","Raw Value Pack 1L","86","0","0"
"09-11-2022","Pune","Buffalo Value Pack 1L","42","0","0"
"09-11-2022","Pune","Lactose Free Milk 0.5L","40","0","0"
"09-11-2022","Pune","Past Milk Value Pack 0.5L","17","0","0"
"09-11-2022","Pune","Raw Milk Value Pack 0.5L","3","0","0"
"09-11-2022","Pune","A2 Ghee - Gift Pack","1","0","0"
"09-11-2023","Pune","Past Milk 1L","185","0","0"
"09-11-2023","Pune","Raw Milk 1L","62","0","0"
"09-11-2023","Pune","Ghee 500ml","28","1","0"
"09-11-2023","Pune","A2 1L","280","0","2"
"09-11-2023","Pune","Curd Culture","6","0","0"
"09-11-2023","Pune","A2 Ghee","18","0","0"
"09-11-2023","Pune","Buffalo Milk 1L","67","1","1"
"09-11-2023","Pune","Paneer 200g Cows Milk","38","0","0"
"09-11-2023","Pune","A2 Value Pack 1L","1254","1","1"
"09-11-2023","Pune","Buffalo Ghee 500ml","4","0","0"
"09-11-2023","Pune","Kharwas 120g","40","0","0"
"09-11-2023","Pune","A2 Gir Cow Paneer 200g","13","0","0"
"09-11-2023","Pune","New A2 Value Pack 500ml","566","0","0"
"09-11-2023","Pune","Buffalo Milk Value Pack 500ml","98","0","0"
"09-11-2023","Pune","Dahi","49","0","0"
"09-11-2023","Pune","Past Milk Value Pack 1L","79","0","0"
"09-11-2023","Pune","Raw Value Pack 1L","122","0","0"
"09-11-2023","Pune","Buffalo Value Pack 1L","151","0","0"
"09-11-2023","Pune","Lactose Free Milk 0.5L","40","0","0"
"09-11-2023","Pune","Past Milk Value Pack 0.5L","45","0","0"
"09-11-2023","Pune","Raw Milk Value Pack 0.5L","37","0","0"
"09-12-2020","Pune","Past Milk 1L","349","0","2"
"09-12-2020","Pune","Raw Milk 1L","121","0","0"
"09-12-2020","Pune","Past Milk 0.5L","90","0","0"
"09-12-2020","Pune","Ghee 500ml","12","0","0"
"09-12-2020","Pune","Chocolate Milk 300ml","33","0","0"
"09-12-2020","Pune","A2 1L","545","0","6"
"09-12-2020","Pune","Curd Culture","11","0","0"
"09-12-2020","Pune","A2 Ghee","10","0","0"
"09-12-2020","Pune","Buffalo Milk 1L","117","0","0"
"09-12-2020","Pune","Paneer 200g Cows Milk","12","0","0"
"09-12-2020","Pune","A2 Value Pack 1L","820","0","2"
"09-12-2020","Pune","Buffalo Ghee 500ml","1","0","0"
"09-12-2020","Pune","Kharwas 120g","37","0","0"
"09-12-2020","Pune","A2 Gir Cow Paneer 200g","7","0","0"
"09-12-2020","Pune","New A2 Value Pack 500ml","225","0","0"
"09-12-2020","Pune","Insulated Door Bag","2","0","0"
"09-12-2021","Pune","Past Milk 1L","344","0","2"
"09-12-2021","Pune","Raw Milk 1L","132","0","2"
"09-12-2021","Pune","Past Milk 0.5L","110","0","0"
"09-12-2021","Pune","Ghee 500ml","14","0","0"
"09-12-2021","Pune","A2 1L","398","0","2"
"09-12-2021","Pune","Curd Culture","6","0","0"
"09-12-2021","Pune","A2 Ghee","13","0","0"
"09-12-2021","Pune","Buffalo Milk 1L","145","0","3"
"09-12-2021","Pune","Paneer 200g Cows Milk","19","0","0"
"09-12-2021","Pune","A2 Value Pack 1L","922","0","1"
"09-12-2021","Pune","Kharwas 120g","33","0","0"
"09-12-2021","Pune","A2 Gir Cow Paneer 200g","8","0","0"
"09-12-2021","Pune","New A2 Value Pack 500ml","290","0","3"
"09-12-2021","Pune","Buffalo Milk Value Pack 500ml","61","0","1"
"09-12-2021","Pune","Tender Coconut","12","0","0"
"09-12-2021","Pune","Dahi","34","0","0"
"09-12-2022","Pune","Past Milk 1L","254","0","0"
"09-12-2022","Pune","Raw Milk 1L","85","0","0"
"09-12-2022","Pune","Ghee 500ml","5","0","0"
"09-12-2022","Pune","A2 1L","357","3","1"
"09-12-2022","Pune","Curd Culture","6","0","0"
"09-12-2022","Pune","A2 Ghee","17","0","0"
"09-12-2022","Pune","Buffalo Milk 1L","108","0","1"
"09-12-2022","Pune","Paneer 200g Cows Milk","23","0","0"
"09-12-2022","Pune","A2 Value Pack 1L","1122","1","1"
"09-12-2022","Pune","Buffalo Ghee 500ml","1","0","0"
"09-12-2022","Pune","Kharwas 120g","32","0","0"
"09-12-2022","Pune","A2 Gir Cow Paneer 200g","13","0","0"
"09-12-2022","Pune","New A2 Value Pack 500ml","498","0","2"
"09-12-2022","Pune","Buffalo Milk Value Pack 500ml","83","0","0"
"09-12-2022","Pune","Dahi","27","0","0"
"09-12-2022","Pune","Past Milk Value Pack 1L","72","0","0"
"09-12-2022","Pune","Raw Value Pack 1L","97","0","1"
"09-12-2022","Pune","Buffalo Value Pack 1L","65","0","0"
"09-12-2022","Pune","Lactose Free Milk 0.5L","31","0","0"
"09-12-2022","Pune","Past Milk Value Pack 0.5L","14","0","1"
"09-12-2022","Pune","Raw Milk Value Pack 0.5L","7","0","0"
"09-12-2023","Pune","Past Milk 1L","209","0","0"
"09-12-2023","Pune","Raw Milk 1L","59","0","0"
"09-12-2023","Pune","Ghee 500ml","4","0","0"
"09-12-2023","Pune","A2 1L","293","0","1"
"09-12-2023","Pune","Curd Culture","14","0","0"
"09-12-2023","Pune","A2 Ghee","11","0","0"
"09-12-2023","Pune","Buffalo Milk 1L","66","0","0"
"09-12-2023","Pune","Paneer 200g Cows Milk","31","0","0"
"09-12-2023","Pune","A2 Value Pack 1L","1368","2","6"
"09-12-2023","Pune","Buffalo Ghee 500ml","2","0","0"
"09-12-2023","Pune","Kharwas 120g","54","0","0"
"09-12-2023","Pune","A2 Gir Cow Paneer 200g","10","0","0"
"09-12-2023","Pune","New A2 Value Pack 500ml","602","3","1"
"09-12-2023","Pune","Buffalo Milk Value Pack 500ml","133","0","1"
"09-12-2023","Pune","Dahi","56","0","0"
"09-12-2023","Pune","Past Milk Value Pack 1L","86","0","1"
"09-12-2023","Pune","Raw Value Pack 1L","121","0","1"
"09-12-2023","Pune","Buffalo Value Pack 1L","201","1","1"
"09-12-2023","Pune","Lactose Free Milk 0.5L","36","0","0"
"09-12-2023","Pune","Past Milk Value Pack 0.5L","55","0","0"
"09-12-2023","Pune","Raw Milk Value Pack 0.5L","38","0","0"
"10-01-2020","Pune","Past Milk 1L","342","0","1"
"10-01-2020","Pune","Raw Milk 1L","119","0","0"
"10-01-2020","Pune","Past Milk 0.5L","124","0","0"
"10-01-2020","Pune","Ghee 500ml","4","0","0"
"10-01-2020","Pune","Chocolate Milk 0.3L","6","0","0"
"10-01-2020","Pune","Chocolate Milk 300ml","3","0","0"
"10-01-2020","Pune","A2 1L","609","0","6"
"10-01-2020","Pune","Curd Culture","6","0","0"
"10-01-2020","Pune","A2 Ghee","6","0","1"
"10-01-2020","Pune","Buffalo Milk 1L","55","0","1"
"10-01-2020","Pune","Paneer 200g Cows Milk","9","0","0"
"10-01-2020","Pune","A2 Value Pack 1L","351","0","0"
"10-01-2020","Pune","A2 Gir Cow Paneer 200g","4","0","1"
"10-01-2021","Pune","Past Milk 1L","314","0","2"
"10-01-2021","Pune","Raw Milk 1L","141","0","0"
"10-01-2021","Pune","Past Milk 0.5L","88","0","0"
"10-01-2021","Pune","Ghee 500ml","13","0","0"
"10-01-2021","Pune","Chocolate Milk 300ml","7","0","0"
"10-01-2021","Pune","A2 1L","483","0","3"
"10-01-2021","Pune","Curd Culture","31","0","0"
"10-01-2021","Pune","A2 Ghee","1","0","0"
"10-01-2021","Pune","Buffalo Milk 1L","127","0","0"
"10-01-2021","Pune","Paneer 200g Cows Milk","17","0","0"
"10-01-2021","Pune","A2 Value Pack 1L","823","0","0"
"10-01-2021","Pune","Buffalo Ghee 500ml","2","0","0"
"10-01-2021","Pune","Kharwas 120g","24","0","0"
"10-01-2021","Pune","A2 Gir Cow Paneer 200g","3","0","0"
"10-01-2021","Pune","New A2 Value Pack 500ml","254","0","0"
"10-01-2022","Pune","Past Milk 1L","368","0","0"
"10-01-2022","Pune","Raw Milk 1L","148","0","0"
"10-01-2022","Pune","Past Milk 0.5L","107","0","0"
"10-01-2022","Pune","Ghee 500ml","3","0","0"
"10-01-2022","Pune","A2 1L","432","0","0"
"10-01-2022","Pune","Curd Culture","19","0","0"
"10-01-2022","Pune","A2 Ghee","13","0","0"
"10-01-2022","Pune","Buffalo Milk 1L","151","0","0"
"10-01-2022","Pune","Paneer 200g Cows Milk","19","0","0"
"10-01-2022","Pune","A2 Value Pack 1L","990","0","0"
"10-01-2022","Pune","Buffalo Ghee 500ml","6","0","0"
"10-01-2022","Pune","Kharwas 120g","20","0","0"
"10-01-2022","Pune","A2 Gir Cow Paneer 200g","12","0","0"
"10-01-2022","Pune","New A2 Value Pack 500ml","333","0","0"
"10-01-2022","Pune","Buffalo Milk Value Pack 500ml","73","0","0"
"10-01-2022","Pune","Tender Coconut","17","0","0"
"10-01-2022","Pune","Dahi","33","0","0"
"10-01-2023","Pune","Past Milk 1L","246","0","0"
"10-01-2023","Pune","Raw Milk 1L","86","0","0"
"10-01-2023","Pune","Ghee 500ml","22","0","0"
"10-01-2023","Pune","A2 1L","348","0","6"
"10-01-2023","Pune","Curd Culture","9","0","0"
"10-01-2023","Pune","A2 Ghee","8","0","0"
"10-01-2023","Pune","Buffalo Milk 1L","98","0","0"
"10-01-2023","Pune","Paneer 200g Cows Milk","28","0","0"
"10-01-2023","Pune","A2 Value Pack 1L","1136","0","4"
"10-01-2023","Pune","Buffalo Ghee 500ml","5","0","0"
"10-01-2023","Pune","Kharwas 120g","18","0","0"
"10-01-2023","Pune","A2 Gir Cow Paneer 200g","11","0","0"
"10-01-2023","Pune","New A2 Value Pack 500ml","497","1","2"
"10-01-2023","Pune","Buffalo Milk Value Pack 500ml","95","0","0"
"10-01-2023","Pune","Dahi","51","0","0"
"10-01-2023","Pune","Past Milk Value Pack 1L","78","0","0"
"10-01-2023","Pune","Raw Value Pack 1L","111","0","1"
"10-01-2023","Pune","Buffalo Value Pack 1L","84","0","5"
"10-01-2023","Pune","Lactose Free Milk 0.5L","35","0","0"
"10-01-2023","Pune","Past Milk Value Pack 0.5L","23","0","0"
"10-01-2023","Pune","Raw Milk Value Pack 0.5L","11","0","0"
"10-01-2024","Pune","Past Milk 1L","210","0","0"
"10-01-2024","Pune","Raw Milk 1L","65","0","0"
"10-01-2024","Pune","Ghee 500ml","22","0","0"
"10-01-2024","Pune","A2 1L","321","1","2"
"10-01-2024","Pune","Curd Culture","14","0","0"
"10-01-2024","Pune","A2 Ghee","12","0","0"
"10-01-2024","Pune","Buffalo Milk 1L","70","0","0"
"10-01-2024","Pune","Paneer 200g Cows Milk","47","0","0"
"10-01-2024","Pune","A2 Value Pack 1L","1581","2","6"
"10-01-2024","Pune","Buffalo Ghee 500ml","2","0","0"
"10-01-2024","Pune","Kharwas 120g","47","0","0"
"10-01-2024","Pune","A2 Gir Cow Paneer 200g","15","0","0"
"10-01-2024","Pune","New A2 Value Pack 500ml","688","0","1"
"10-01-2024","Pune","Insulated Door Bag","2","0","0"
"10-01-2024","Pune","Buffalo Milk Value Pack 500ml","157","0","2"
"10-01-2024","Pune","Dahi","64","0","0"
"10-01-2024","Pune","Past Milk Value Pack 1L","98","0","0"
"10-01-2024","Pune","Raw Value Pack 1L","141","0","2"
"10-01-2024","Pune","Buffalo Value Pack 1L","230","1","1"
"10-01-2024","Pune","Lactose Free Milk 0.5L","47","0","0"
"10-01-2024","Pune","Past Milk Value Pack 0.5L","56","0","0"
"10-01-2024","Pune","Raw Milk Value Pack 0.5L","39","0","0"
"10-02-2020","Pune","Past Milk 1L","357","0","0"
"10-02-2020","Pune","Raw Milk 1L","107","0","0"
"10-02-2020","Pune","Past Milk 0.5L","127","0","0"
"10-02-2020","Pune","Ghee 500ml","11","0","0"
"10-02-2020","Pune","Chocolate Milk 0.3L","7","0","0"
"10-02-2020","Pune","Chocolate Milk 300ml","3","0","0"
"10-02-2020","Pune","A2 1L","644","0","3"
"10-02-2020","Pune","Curd Culture","11","0","0"
"10-02-2020","Pune","A2 Ghee","3","0","0"
"10-02-2020","Pune","Buffalo Milk 1L","71","0","0"
"10-02-2020","Pune","Paneer 200g Cows Milk","12","0","0"
"10-02-2020","Pune","A2 Value Pack 1L","363","0","1"
"10-02-2020","Pune","Kharwas 120g","2","0","0"
"10-02-2020","Pune","A2 Gir Cow Paneer 200g","5","0","0"
"10-02-2021","Pune","Past Milk 1L","351","0","2"
"10-02-2021","Pune","Raw Milk 1L","116","0","1"
"10-02-2021","Pune","Past Milk 0.5L","108","0","0"
"10-02-2021","Pune","Ghee 500ml","11","0","0"
"10-02-2021","Pune","Chocolate Milk 300ml","28","0","0"
"10-02-2021","Pune","A2 1L","526","0","9"
"10-02-2021","Pune","Curd Culture","21","0","0"
"10-02-2021","Pune","A2 Ghee","17","0","0"
"10-02-2021","Pune","Buffalo Milk 1L","146","0","4"
"10-02-2021","Pune","A2 Value Pack 1L","1080","0","0"
"10-02-2021","Pune","Kharwas 120g","23","0","0"
"10-02-2021","Pune","A2 Gir Cow Paneer 200g","12","0","0"
"10-02-2021","Pune","New A2 Value Pack 500ml","249","0","0"
"10-02-2021","Pune","Insulated Door Bag","6","0","0"
"10-02-2022","Pune","Past Milk 1L","312","0","1"
"10-02-2022","Pune","Raw Milk 1L","158","0","1"
"10-02-2022","Pune","Past Milk 0.5L","107","0","0"
"10-02-2022","Pune","Ghee 500ml","16","0","0"
"10-02-2022","Pune","A2 1L","407","0","5"
"10-02-2022","Pune","Curd Culture","12","0","0"
"10-02-2022","Pune","A2 Ghee","7","0","0"
"10-02-2022","Pune","Buffalo Milk 1L","140","0","3"
"10-02-2022","Pune","Paneer 200g Cows Milk","17","0","0"
"10-02-2022","Pune","A2 Value Pack 1L","945","0","1"
"10-02-2022","Pune","Buffalo Ghee 500ml","2","0","0"
"10-02-2022","Pune","A2 Gir Cow Paneer 200g","10","0","0"
"10-02-2022","Pune","New A2 Value Pack 500ml","314","0","2"
"10-02-2022","Pune","Buffalo Milk Value Pack 500ml","68","0","2"
"10-02-2022","Pune","Tender Coconut","18","0","0"
"10-02-2022","Pune","Dahi","39","0","0"
"10-02-2023","Pune","Past Milk 1L","244","0","0"
"10-02-2023","Pune","Raw Milk 1L","86","0","1"
"10-02-2023","Pune","Ghee 500ml","8","0","0"
"10-02-2023","Pune","A2 1L","350","3","1"
"10-02-2023","Pune","Curd Culture","13","0","0"
"10-02-2023","Pune","A2 Ghee","8","0","0"
"10-02-2023","Pune","Buffalo Milk 1L","108","1","0"
"10-02-2023","Pune","Paneer 200g Cows Milk","36","0","0"
"10-02-2023","Pune","A2 Value Pack 1L","1163","0","2"
"10-02-2023","Pune","Buffalo Ghee 500ml","3","0","0"
"10-02-2023","Pune","Kharwas 120g","49","0","0"
"10-02-2023","Pune","A2 Gir Cow Paneer 200g","16","0","0"
"10-02-2023","Pune","New A2 Value Pack 500ml","508","0","0"
"10-02-2023","Pune","Insulated Door Bag","1","0","0"
"10-02-2023","Pune","Buffalo Milk Value Pack 500ml","96","0","0"
"10-02-2023","Pune","Dahi","27","0","0"
"10-02-2023","Pune","Past Milk Value Pack 1L","77","0","0"
"10-02-2023","Pune","Raw Value Pack 1L","117","0","0"
"10-02-2023","Pune","Buffalo Value Pack 1L","97","0","0"
"10-02-2023","Pune","Lactose Free Milk 0.5L","30","0","0"
"10-02-2023","Pune","Past Milk Value Pack 0.5L","34","0","0"
"10-02-2023","Pune","Raw Milk Value Pack 0.5L","12","0","0"
"10-02-2024","Pune","Past Milk 1L","196","0","0"
"10-02-2024","Pune","Raw Milk 1L","61","0","0"
"10-02-2024","Pune","Ghee 500ml","7","0","0"
"10-02-2024","Pune","A2 1L","316","0","14"
"10-02-2024","Pune","Curd Culture","7","0","0"
"10-02-2024","Pune","A2 Ghee","7","0","1"
"10-02-2024","Pune","Buffalo Milk 1L","65","0","3"
"10-02-2024","Pune","Paneer 200g Cows Milk","34","0","0"
"10-02-2024","Pune","A2 Value Pack 1L","1558","0","2"
"10-02-2024","Pune","Buffalo Ghee 500ml","3","0","0"
"10-02-2024","Pune","Kharwas 120g","52","0","0"
"10-02-2024","Pune","A2 Gir Cow Paneer 200g","17","0","0"
"10-02-2024","Pune","New A2 Value Pack 500ml","701","0","1"
"10-02-2024","Pune","Insulated Door Bag","2","0","0"
"10-02-2024","Pune","Buffalo Milk Value Pack 500ml","161","0","0"
"10-02-2024","Pune","Dahi","61","0","0"
"10-02-2024","Pune","Past Milk Value Pack 1L","83","0","0"
"10-02-2024","Pune","Raw Value Pack 1L","149","0","1"
"10-02-2024","Pune","Buffalo Value Pack 1L","225","0","2"
"10-02-2024","Pune","Lactose Free Milk 0.5L","39","0","1"
"10-02-2024","Pune","Past Milk Value Pack 0.5L","53","0","0"
"10-02-2024","Pune","Raw Milk Value Pack 0.5L","40","0","2"
"10-03-2020","Pune","Past Milk 1L","326","0","2"
"10-03-2020","Pune","Raw Milk 1L","105","0","1"
"10-03-2020","Pune","Past Milk 0.5L","107","0","0"
"10-03-2020","Pune","Ghee 500ml","3","0","0"
"10-03-2020","Pune","Chocolate Milk 0.3L","4","0","0"
"10-03-2020","Pune","Chocolate Milk 300ml","1","0","0"
"10-03-2020","Pune","A2 1L","575","0","7"
"10-03-2020","Pune","Curd Culture","14","0","1"
"10-03-2020","Pune","A2 Ghee","5","0","0"
"10-03-2020","Pune","Buffalo Milk 1L","73","0","1"
"10-03-2020","Pune","Paneer 200g Cows Milk","16","0","0"
"10-03-2020","Pune","A2 Value Pack 1L","416","0","0"
"10-03-2020","Pune","Buffalo Ghee 500ml","1","0","0"
"10-03-2020","Pune","Kharwas 120g","3","0","0"
"10-03-2020","Pune","A2 Gir Cow Paneer 200g","4","0","0"
"10-03-2020","Pune","New A2 Value Pack 500ml","11","0","0"
"10-03-2021","Pune","Past Milk 1L","374","0","1"
"10-03-2021","Pune","Raw Milk 1L","113","0","1"
"10-03-2021","Pune","Past Milk 0.5L","100","0","0"
"10-03-2021","Pune","Ghee 500ml","5","0","0"
"10-03-2021","Pune","Chocolate Milk 300ml","15","0","0"
"10-03-2021","Pune","A2 1L","497","0","3"
"10-03-2021","Pune","Curd Culture","19","0","1"
"10-03-2021","Pune","A2 Ghee","12","0","0"
"10-03-2021","Pune","Buffalo Milk 1L","152","0","1"
"10-03-2021","Pune","A2 Value Pack 1L","924","0","1"
"10-03-2021","Pune","Kharwas 120g","27","0","0"
"10-03-2021","Pune","A2 Gir Cow Paneer 200g","10","0","0"
"10-03-2021","Pune","New A2 Value Pack 500ml","270","0","0"
"10-03-2021","Pune","Insulated Door Bag","1","0","0"
"10-03-2022","Pune","Past Milk 1L","321","0","1"
"10-03-2022","Pune","Raw Milk 1L","155","0","0"
"10-03-2022","Pune","Past Milk 0.5L","99","0","0"
"10-03-2022","Pune","Ghee 500ml","10","0","0"
"10-03-2022","Pune","A2 1L","401","0","3"
"10-03-2022","Pune","Curd Culture","14","0","0"
"10-03-2022","Pune","A2 Ghee","7","0","0"
"10-03-2022","Pune","Buffalo Milk 1L","138","0","1"
"10-03-2022","Pune","Paneer 200g Cows Milk","21","0","0"
"10-03-2022","Pune","A2 Value Pack 1L","977","0","0"
"10-03-2022","Pune","Kharwas 120g","13","0","0"
"10-03-2022","Pune","A2 Gir Cow Paneer 200g","6","0","0"
"10-03-2022","Pune","New A2 Value Pack 500ml","335","0","0"
"10-03-2022","Pune","Insulated Door Bag","5","0","0"
"10-03-2022","Pune","Buffalo Milk Value Pack 500ml","77","0","0"
"10-03-2022","Pune","Tender Coconut","22","0","0"
"10-03-2022","Pune","Dahi","38","0","0"
"10-03-2023","Pune","Past Milk 1L","247","0","0"
"10-03-2023","Pune","Raw Milk 1L","71","0","0"
"10-03-2023","Pune","Ghee 500ml","10","0","0"
"10-03-2023","Pune","A2 1L","343","0","0"
"10-03-2023","Pune","Curd Culture","7","0","0"
"10-03-2023","Pune","A2 Ghee","9","0","0"
"10-03-2023","Pune","Buffalo Milk 1L","109","0","1"
"10-03-2023","Pune","Paneer 200g Cows Milk","23","0","0"
"10-03-2023","Pune","A2 Value Pack 1L","1199","0","4"
"10-03-2023","Pune","Kharwas 120g","26","0","0"
"10-03-2023","Pune","A2 Gir Cow Paneer 200g","13","0","0"
"10-03-2023","Pune","New A2 Value Pack 500ml","527","1","2"
"10-03-2023","Pune","Buffalo Milk Value Pack 500ml","107","0","0"
"10-03-2023","Pune","Dahi","39","0","0"
"10-03-2023","Pune","Past Milk Value Pack 1L","85","0","0"
"10-03-2023","Pune","Raw Value Pack 1L","97","0","0"
"10-03-2023","Pune","Buffalo Value Pack 1L","108","0","3"
"10-03-2023","Pune","Lactose Free Milk 0.5L","28","0","0"
"10-03-2023","Pune","Past Milk Value Pack 0.5L","36","0","0"
"10-03-2023","Pune","Raw Milk Value Pack 0.5L","14","0","0"
"10-03-2024","Pune","Past Milk 1L","190","0","0"
"10-03-2024","Pune","Raw Milk 1L","64","0","0"
"10-03-2024","Pune","Past Milk 0.5L","1","0","0"
"10-03-2024","Pune","Ghee 500ml","11","0","0"
"10-03-2024","Pune","A2 1L","293","0","3"
"10-03-2024","Pune","Curd Culture","11","0","0"
"10-03-2024","Pune","A2 Ghee","9","0","0"
"10-03-2024","Pune","Buffalo Milk 1L","62","0","0"
"10-03-2024","Pune","Paneer 200g Cows Milk","32","0","0"
"10-03-2024","Pune","A2 Value Pack 1L","1569","2","1"
"10-03-2024","Pune","Buffalo Ghee 500ml","2","0","0"
"10-03-2024","Pune","Kharwas 120g","64","0","0"
"10-03-2024","Pune","A2 Gir Cow Paneer 200g","13","0","0"
"10-03-2024","Pune","New A2 Value Pack 500ml","687","0","0"
"10-03-2024","Pune","Insulated Door Bag","3","0","0"
"10-03-2024","Pune","Buffalo Milk Value Pack 500ml","198","1","0"
"10-03-2024","Pune","Dahi","51","0","0"
"10-03-2024","Pune","Past Milk Value Pack 1L","79","0","0"
"10-03-2024","Pune","Raw Value Pack 1L","140","0","0"
"10-03-2024","Pune","Buffalo Value Pack 1L","246","0","0"
"10-03-2024","Pune","Lactose Free Milk 0.5L","39","0","0"
"10-03-2024","Pune","Past Milk Value Pack 0.5L","64","0","0"
"10-03-2024","Pune","Raw Milk Value Pack 0.5L","43","0","0"
"10-04-2020","Pune","Past Milk 1L","405","0","1"
"10-04-2020","Pune","Raw Milk 1L","151","0","1"
"10-04-2020","Pune","Past Milk 0.5L","111","0","2"
"10-04-2020","Pune","A2 1L","608","0","2"
"10-04-2020","Pune","Buffalo Milk 1L","134","0","1"
"10-04-2020","Pune","A2 Value Pack 1L","578","0","0"
"10-04-2020","Pune","New A2 Value Pack 500ml","94","0","0"
"10-04-2021","Pune","Past Milk 1L","366","0","4"
"10-04-2021","Pune","Raw Milk 1L","128","0","1"
"10-04-2021","Pune","Past Milk 0.5L","93","0","0"
"10-04-2021","Pune","Ghee 500ml","5","0","0"
"10-04-2021","Pune","A2 1L","484","0","4"
"10-04-2021","Pune","Curd Culture","25","0","0"
"10-04-2021","Pune","A2 Ghee","9","0","0"
