Delivery Date,User Status,City,Normal Deliveries,Coupon Deliveries,Free Deliveries
03-06-2023,INACTIVE,Mumbai,0,0,1
03-06-2023,INACTIVE,Mumbai,552,0,0
03-06-2023,NEW,Mumbai,0,6,0
03-06-2023,NEW,Mumbai,0,0,22
03-06-2023,NEW,Mumbai,116,0,0
03-06-2023,ACTIVE,Pune,0,1,0
03-06-2023,ACTIVE,Pune,0,0,1
03-06-2023,ACTIVE,Pune,3033,0,0
03-06-2023,HOLD,Pune,5,0,0
03-06-2023,INACTIVE,Pune,0,6,0
03-06-2023,INACTIVE,Pune,213,0,0
03-06-2023,NEW,Pune,0,12,0
03-06-2023,NEW,Pune,0,0,6
03-06-2023,NEW,Pune,54,0,0
04-06-2023,ACTIVE,Hyderabad,0,3,0
04-06-2023,ACTIVE,Hyderabad,0,0,6
04-06-2023,ACTIVE,Hyderabad,601,0,0
04-06-2023,HOLD,Hyderabad,17,0,0
04-06-2023,INACTIVE,Hyderabad,0,13,0
04-06-2023,INACTIVE,Hyderabad,0,0,3
04-06-2023,INACTIVE,Hyderabad,146,0,0
04-06-2023,NEW,Hyderabad,0,13,0
04-06-2023,NEW,Hyderabad,0,0,6
04-06-2023,NEW,Hyderabad,64,0,0
04-06-2023,ACTIVE,Mumbai,0,7,0
04-06-2023,ACTIVE,Mumbai,0,0,6
04-06-2023,ACTIVE,Mumbai,7837,0,0
04-06-2023,HOLD,Mumbai,6,0,0
04-06-2023,INACTIVE,Mumbai,0,13,0
04-06-2023,INACTIVE,Mumbai,0,0,4
04-06-2023,INACTIVE,Mumbai,555,0,0
04-06-2023,NEW,Mumbai,0,11,0
04-06-2023,NEW,Mumbai,0,0,12
04-06-2023,NEW,Mumbai,132,0,0
04-06-2023,ACTIVE,Pune,0,1,0
04-06-2023,ACTIVE,Pune,0,0,2
04-06-2023,ACTIVE,Pune,3028,0,0
04-06-2023,HOLD,Pune,4,0,0
04-06-2023,INACTIVE,Pune,0,6,0
04-06-2023,INACTIVE,Pune,228,0,0
04-06-2023,NEW,Pune,0,6,0
04-06-2023,NEW,Pune,0,0,5
04-06-2023,NEW,Pune,49,0,0
05-06-2023,ACTIVE,Hyderabad,0,2,0
05-06-2023,ACTIVE,Hyderabad,0,0,2
05-06-2023,ACTIVE,Hyderabad,644,0,0
05-06-2023,HOLD,Hyderabad,16,0,0
05-06-2023,INACTIVE,Hyderabad,0,12,0
05-06-2023,INACTIVE,Hyderabad,0,0,1
05-06-2023,INACTIVE,Hyderabad,140,0,0
05-06-2023,NEW,Hyderabad,0,8,0
05-06-2023,NEW,Hyderabad,0,0,2
05-06-2023,NEW,Hyderabad,54,0,0
05-06-2023,ACTIVE,Mumbai,0,6,0
05-06-2023,ACTIVE,Mumbai,0,0,4
05-06-2023,ACTIVE,Mumbai,8620,0,0
05-06-2023,HOLD,Mumbai,16,0,0
05-06-2023,INACTIVE,Mumbai,0,15,0
05-06-2023,INACTIVE,Mumbai,0,0,2
05-06-2023,INACTIVE,Mumbai,598,0,0
05-06-2023,NEW,Mumbai,0,18,0
05-06-2023,NEW,Mumbai,0,0,5
05-06-2023,NEW,Mumbai,145,0,0
05-06-2023,ACTIVE,Pune,0,1,0
05-06-2023,ACTIVE,Pune,0,0,2
05-06-2023,ACTIVE,Pune,3278,0,0
05-06-2023,HOLD,Pune,8,0,0
05-06-2023,INACTIVE,Pune,0,4,0
05-06-2023,INACTIVE,Pune,0,0,1
05-06-2023,INACTIVE,Pune,236,0,0
05-06-2023,NEW,Pune,0,9,0
05-06-2023,NEW,Pune,46,0,0
06-06-2023,ACTIVE,Hyderabad,0,2,0
06-06-2023,ACTIVE,Hyderabad,0,0,2
06-06-2023,ACTIVE,Hyderabad,677,0,0
06-06-2023,HOLD,Hyderabad,17,0,0
06-06-2023,INACTIVE,Hyderabad,0,10,0
06-06-2023,INACTIVE,Hyderabad,0,0,3
06-06-2023,INACTIVE,Hyderabad,136,0,0
06-06-2023,NEW,Hyderabad,0,11,0
06-06-2023,NEW,Hyderabad,0,0,5
06-06-2023,NEW,Hyderabad,71,0,0
06-06-2023,ACTIVE,Mumbai,0,5,0
06-06-2023,ACTIVE,Mumbai,0,0,3
06-06-2023,ACTIVE,Mumbai,8342,0,0
06-06-2023,HOLD,Mumbai,7,0,0
06-06-2023,INACTIVE,Mumbai,0,11,0
06-06-2023,INACTIVE,Mumbai,0,0,2
06-06-2023,INACTIVE,Mumbai,574,0,0
06-06-2023,NEW,Mumbai,0,14,0
06-06-2023,NEW,Mumbai,0,0,23
06-06-2023,NEW,Mumbai,148,0,0
06-06-2023,ACTIVE,Pune,0,1,0
06-06-2023,ACTIVE,Pune,0,0,4
06-06-2023,ACTIVE,Pune,3234,0,0
06-06-2023,HOLD,Pune,2,0,0
06-06-2023,INACTIVE,Pune,0,5,0
06-06-2023,INACTIVE,Pune,0,0,1
06-06-2023,INACTIVE,Pune,243,0,0
06-06-2023,NEW,Pune,0,14,0
06-06-2023,NEW,Pune,0,0,12
06-06-2023,NEW,Pune,54,0,0
07-06-2023,ACTIVE,Hyderabad,0,1,0
07-06-2023,ACTIVE,Hyderabad,0,0,2
07-06-2023,ACTIVE,Hyderabad,669,0,0
07-06-2023,HOLD,Hyderabad,14,0,0
07-06-2023,INACTIVE,Hyderabad,0,7,0
07-06-2023,INACTIVE,Hyderabad,0,0,3
07-06-2023,INACTIVE,Hyderabad,150,0,0
07-06-2023,NEW,Hyderabad,0,5,0
07-06-2023,NEW,Hyderabad,0,0,12
07-06-2023,NEW,Hyderabad,65,0,0
07-06-2023,ACTIVE,Mumbai,0,7,0
07-06-2023,ACTIVE,Mumbai,0,0,5
07-06-2023,ACTIVE,Mumbai,8570,0,0
07-06-2023,HOLD,Mumbai,19,0,0
07-06-2023,INACTIVE,Mumbai,0,12,0
07-06-2023,INACTIVE,Mumbai,0,0,1
07-06-2023,INACTIVE,Mumbai,565,0,0
07-06-2023,NEW,Mumbai,0,23,0
07-06-2023,NEW,Mumbai,0,0,26
07-06-2023,NEW,Mumbai,148,0,0
07-06-2023,ACTIVE,Pune,0,2,0
07-06-2023,ACTIVE,Pune,0,0,4
07-06-2023,ACTIVE,Pune,3281,0,0
07-06-2023,HOLD,Pune,5,0,0
07-06-2023,INACTIVE,Pune,0,3,0
07-06-2023,INACTIVE,Pune,0,0,1
07-06-2023,INACTIVE,Pune,227,0,0
07-06-2023,NEW,Pune,0,11,0
07-06-2023,NEW,Pune,0,0,9
07-06-2023,NEW,Pune,37,0,0
08-06-2023,ACTIVE,Hyderabad,0,1,0
08-06-2023,ACTIVE,Hyderabad,0,0,1
08-06-2023,ACTIVE,Hyderabad,679,0,0
08-06-2023,HOLD,Hyderabad,18,0,0
08-06-2023,INACTIVE,Hyderabad,0,6,0
08-06-2023,INACTIVE,Hyderabad,0,0,1
08-06-2023,INACTIVE,Hyderabad,154,0,0
08-06-2023,NEW,Hyderabad,0,13,0
08-06-2023,NEW,Hyderabad,0,0,6
08-06-2023,NEW,Hyderabad,67,0,0
08-06-2023,ACTIVE,Mumbai,0,5,0
08-06-2023,ACTIVE,Mumbai,0,0,2
08-06-2023,ACTIVE,Mumbai,8559,0,0
08-06-2023,HOLD,Mumbai,6,0,0
08-06-2023,INACTIVE,Mumbai,0,10,0
08-06-2023,INACTIVE,Mumbai,0,0,1
08-06-2023,INACTIVE,Mumbai,644,0,0
08-06-2023,NEW,Mumbai,0,27,0
08-06-2023,NEW,Mumbai,0,0,13
08-06-2023,NEW,Mumbai,128,0,0
08-06-2023,ACTIVE,Pune,0,5,0
08-06-2023,ACTIVE,Pune,0,0,7
08-06-2023,ACTIVE,Pune,3309,0,0
08-06-2023,HOLD,Pune,7,0,0
08-06-2023,INACTIVE,Pune,0,5,0
08-06-2023,INACTIVE,Pune,0,0,2
08-06-2023,INACTIVE,Pune,239,0,0
08-06-2023,NEW,Pune,0,10,0
08-06-2023,NEW,Pune,0,0,8
08-06-2023,NEW,Pune,52,0,0
09-06-2023,ACTIVE,Hyderabad,0,2,0
09-06-2023,ACTIVE,Hyderabad,0,0,1
09-06-2023,ACTIVE,Hyderabad,677,0,0
09-06-2023,HOLD,Hyderabad,13,0,0
09-06-2023,INACTIVE,Hyderabad,0,9,0
09-06-2023,INACTIVE,Hyderabad,0,0,1
09-06-2023,INACTIVE,Hyderabad,126,0,0
09-06-2023,NEW,Hyderabad,0,10,0
09-06-2023,NEW,Hyderabad,0,0,6
09-06-2023,NEW,Hyderabad,66,0,0
09-06-2023,ACTIVE,Mumbai,0,7,0
09-06-2023,ACTIVE,Mumbai,0,0,5
09-06-2023,ACTIVE,Mumbai,8591,0,0
09-06-2023,HOLD,Mumbai,14,0,0
09-06-2023,INACTIVE,Mumbai,0,13,0
09-06-2023,INACTIVE,Mumbai,0,0,1
09-06-2023,INACTIVE,Mumbai,552,0,0
09-06-2023,NEW,Mumbai,0,31,0
09-06-2023,NEW,Mumbai,0,0,9
09-06-2023,NEW,Mumbai,124,0,0
09-06-2023,ACTIVE,Pune,0,4,0
09-06-2023,ACTIVE,Pune,0,0,1
09-06-2023,ACTIVE,Pune,3286,0,0
09-06-2023,HOLD,Pune,2,0,0
09-06-2023,INACTIVE,Pune,0,3,0
09-06-2023,INACTIVE,Pune,0,0,4
09-06-2023,INACTIVE,Pune,223,0,0
09-06-2023,NEW,Pune,0,7,0
09-06-2023,NEW,Pune,0,0,8
09-06-2023,NEW,Pune,52,0,0
10-06-2023,ACTIVE,Hyderabad,0,2,0
10-06-2023,ACTIVE,Hyderabad,0,0,1
10-06-2023,ACTIVE,Hyderabad,678,0,0
10-06-2023,HOLD,Hyderabad,19,0,0
10-06-2023,INACTIVE,Hyderabad,0,8,0
10-06-2023,INACTIVE,Hyderabad,139,0,0
10-06-2023,NEW,Hyderabad,0,8,0
10-06-2023,NEW,Hyderabad,0,0,6
10-06-2023,NEW,Hyderabad,53,0,0
10-06-2023,ACTIVE,Mumbai,0,5,0
10-06-2023,ACTIVE,Mumbai,0,0,8
10-06-2023,ACTIVE,Mumbai,8268,0,0
10-06-2023,HOLD,Mumbai,16,0,0
10-06-2023,INACTIVE,Mumbai,0,10,0
10-06-2023,INACTIVE,Mumbai,0,0,1
10-06-2023,INACTIVE,Mumbai,514,0,0
10-06-2023,NEW,Mumbai,0,24,0
10-06-2023,NEW,Mumbai,0,0,11
10-06-2023,NEW,Mumbai,132,0,0
10-06-2023,ACTIVE,Pune,0,6,0
10-06-2023,ACTIVE,Pune,0,0,6
10-06-2023,ACTIVE,Pune,3245,0,0
10-06-2023,HOLD,Pune,5,0,0
10-06-2023,INACTIVE,Pune,0,4,0
10-06-2023,INACTIVE,Pune,225,0,0
10-06-2023,NEW,Pune,0,13,0
10-06-2023,NEW,Pune,0,0,15
10-06-2023,NEW,Pune,54,0,0
11-06-2023,ACTIVE,Hyderabad,0,3,0
11-06-2023,ACTIVE,Hyderabad,673,0,0
11-06-2023,HOLD,Hyderabad,14,0,0
11-06-2023,INACTIVE,Hyderabad,0,10,0
11-06-2023,INACTIVE,Hyderabad,0,0,1
11-06-2023,INACTIVE,Hyderabad,133,0,0
11-06-2023,NEW,Hyderabad,0,8,0
11-06-2023,NEW,Hyderabad,0,0,3
11-06-2023,NEW,Hyderabad,75,0,0
11-06-2023,ACTIVE,Mumbai,0,9,0
11-06-2023,ACTIVE,Mumbai,0,0,7
11-06-2023,ACTIVE,Mumbai,8035,0,0
11-06-2023,HOLD,Mumbai,12,0,0
11-06-2023,INACTIVE,Mumbai,0,7,0
11-06-2023,INACTIVE,Mumbai,0,0,6
11-06-2023,INACTIVE,Mumbai,524,0,0
11-06-2023,NEW,Mumbai,0,21,0
11-06-2023,NEW,Mumbai,0,0,17
11-06-2023,NEW,Mumbai,122,0,0
11-06-2023,ACTIVE,Pune,0,2,0
11-06-2023,ACTIVE,Pune,0,0,1
11-06-2023,ACTIVE,Pune,3142,0,0
11-06-2023,HOLD,Pune,5,0,0
11-06-2023,INACTIVE,Pune,0,3,0
11-06-2023,INACTIVE,Pune,0,0,2
11-06-2023,INACTIVE,Pune,222,0,0
11-06-2023,NEW,Pune,0,10,0
11-06-2023,NEW,Pune,0,0,6
11-06-2023,NEW,Pune,45,0,0
12-06-2023,ACTIVE,Hyderabad,0,3,0
12-06-2023,ACTIVE,Hyderabad,730,0,0
12-06-2023,HOLD,Hyderabad,20,0,0
12-06-2023,INACTIVE,Hyderabad,0,11,0
12-06-2023,INACTIVE,Hyderabad,142,0,0
12-06-2023,NEW,Hyderabad,0,14,0
12-06-2023,NEW,Hyderabad,0,0,1
12-06-2023,NEW,Hyderabad,79,0,0
12-06-2023,ACTIVE,Mumbai,0,11,0
12-06-2023,ACTIVE,Mumbai,0,0,7
12-06-2023,ACTIVE,Mumbai,8939,0,0
12-06-2023,HOLD,Mumbai,12,0,0
12-06-2023,INACTIVE,Mumbai,0,14,0
12-06-2023,INACTIVE,Mumbai,0,0,1
12-06-2023,INACTIVE,Mumbai,593,0,0
12-06-2023,NEW,Mumbai,0,33,0
12-06-2023,NEW,Mumbai,0,0,6
12-06-2023,NEW,Mumbai,114,0,0
12-06-2023,ACTIVE,Pune,0,4,0
12-06-2023,ACTIVE,Pune,0,0,1
12-06-2023,ACTIVE,Pune,3413,0,0
12-06-2023,HOLD,Pune,3,0,0
12-06-2023,INACTIVE,Pune,0,4,0
12-06-2023,INACTIVE,Pune,233,0,0
12-06-2023,NEW,Pune,0,13,0
12-06-2023,NEW,Pune,0,0,2
12-06-2023,NEW,Pune,54,0,0
13-06-2023,ACTIVE,Hyderabad,0,3,0
13-06-2023,ACTIVE,Hyderabad,0,0,2
13-06-2023,ACTIVE,Hyderabad,698,0,0
13-06-2023,HOLD,Hyderabad,12,0,0
13-06-2023,INACTIVE,Hyderabad,0,9,0
13-06-2023,INACTIVE,Hyderabad,0,0,1
13-06-2023,INACTIVE,Hyderabad,148,0,0
13-06-2023,NEW,Hyderabad,0,21,0
13-06-2023,NEW,Hyderabad,0,0,14
13-06-2023,NEW,Hyderabad,67,0,0
13-06-2023,ACTIVE,Mumbai,0,10,0
13-06-2023,ACTIVE,Mumbai,0,0,7
13-06-2023,ACTIVE,Mumbai,8567,0,0
13-06-2023,HOLD,Mumbai,12,0,0
13-06-2023,INACTIVE,Mumbai,0,10,0
13-06-2023,INACTIVE,Mumbai,0,0,3
13-06-2023,INACTIVE,Mumbai,574,0,0
13-06-2023,NEW,Mumbai,0,34,0
13-06-2023,NEW,Mumbai,0,0,18
13-06-2023,NEW,Mumbai,124,0,0
13-06-2023,ACTIVE,Pune,0,3,0
13-06-2023,ACTIVE,Pune,0,0,2
13-06-2023,ACTIVE,Pune,3313,0,0
13-06-2023,HOLD,Pune,3,0,0
13-06-2023,INACTIVE,Pune,0,4,0
13-06-2023,INACTIVE,Pune,0,0,1
13-06-2023,INACTIVE,Pune,265,0,0
13-06-2023,NEW,Pune,0,21,0
13-06-2023,NEW,Pune,0,0,19
13-06-2023,NEW,Pune,44,0,0
14-06-2023,ACTIVE,Hyderabad,0,4,0
14-06-2023,ACTIVE,Hyderabad,0,0,5
14-06-2023,ACTIVE,Hyderabad,749,0,0
14-06-2023,HOLD,Hyderabad,17,0,0
14-06-2023,INACTIVE,Hyderabad,0,11,0
14-06-2023,INACTIVE,Hyderabad,0,0,3
14-06-2023,INACTIVE,Hyderabad,156,0,0
14-06-2023,NEW,Hyderabad,0,18,0
14-06-2023,NEW,Hyderabad,0,0,13
14-06-2023,NEW,Hyderabad,80,0,0
14-06-2023,ACTIVE,Mumbai,0,10,0
14-06-2023,ACTIVE,Mumbai,0,0,6
14-06-2023,ACTIVE,Mumbai,8723,0,0
14-06-2023,HOLD,Mumbai,13,0,0
14-06-2023,INACTIVE,Mumbai,0,13,0
14-06-2023,INACTIVE,Mumbai,0,0,1
14-06-2023,INACTIVE,Mumbai,606,0,0
14-06-2023,NEW,Mumbai,0,37,0
14-06-2023,NEW,Mumbai,0,0,29
14-06-2023,NEW,Mumbai,130,0,0
14-06-2023,ACTIVE,Pune,0,7,0
14-06-2023,ACTIVE,Pune,3447,0,0
14-06-2023,HOLD,Pune,2,0,0
14-06-2023,INACTIVE,Pune,0,3,0
14-06-2023,INACTIVE,Pune,0,0,1
14-06-2023,INACTIVE,Pune,276,0,0
14-06-2023,NEW,Pune,0,12,0
14-06-2023,NEW,Pune,0,0,5
14-06-2023,NEW,Pune,49,0,0
15-06-2023,ACTIVE,Hyderabad,0,5,0
15-06-2023,ACTIVE,Hyderabad,0,0,3
15-06-2023,ACTIVE,Hyderabad,734,0,0
15-06-2023,HOLD,Hyderabad,12,0,0
15-06-2023,INACTIVE,Hyderabad,0,17,0
15-06-2023,INACTIVE,Hyderabad,168,0,0
15-06-2023,NEW,Hyderabad,0,22,0
15-06-2023,NEW,Hyderabad,0,0,11
15-06-2023,NEW,Hyderabad,66,0,0
15-06-2023,ACTIVE,Mumbai,0,4,0
15-06-2023,ACTIVE,Mumbai,0,0,9
15-06-2023,ACTIVE,Mumbai,8762,0,0
15-06-2023,HOLD,Mumbai,17,0,0
15-06-2023,INACTIVE,Mumbai,0,12,0
15-06-2023,INACTIVE,Mumbai,0,0,3
15-06-2023,INACTIVE,Mumbai,622,0,0
15-06-2023,NEW,Mumbai,0,35,0
15-06-2023,NEW,Mumbai,0,0,21
15-06-2023,NEW,Mumbai,110,0,0
15-06-2023,ACTIVE,Pune,0,5,0
15-06-2023,ACTIVE,Pune,3427,0,0
15-06-2023,HOLD,Pune,8,0,0
15-06-2023,INACTIVE,Pune,0,6,0
15-06-2023,INACTIVE,Pune,247,0,0
15-06-2023,NEW,Pune,0,16,0
15-06-2023,NEW,Pune,0,0,12
15-06-2023,NEW,Pune,33,0,0
16-06-2023,ACTIVE,Hyderabad,0,7,0
16-06-2023,ACTIVE,Hyderabad,0,0,2
16-06-2023,ACTIVE,Hyderabad,790,0,0
16-06-2023,HOLD,Hyderabad,13,0,0
16-06-2023,INACTIVE,Hyderabad,0,11,0
16-06-2023,INACTIVE,Hyderabad,0,0,1
16-06-2023,INACTIVE,Hyderabad,142,0,0
16-06-2023,NEW,Hyderabad,0,27,0
16-06-2023,NEW,Hyderabad,0,0,10
16-06-2023,NEW,Hyderabad,68,0,0
16-06-2023,ACTIVE,Mumbai,0,6,0
16-06-2023,ACTIVE,Mumbai,0,0,4
16-06-2023,ACTIVE,Mumbai,8880,0,0
16-06-2023,HOLD,Mumbai,11,0,0
16-06-2023,INACTIVE,Mumbai,0,8,0
16-06-2023,INACTIVE,Mumbai,0,0,11
16-06-2023,INACTIVE,Mumbai,572,0,0
16-06-2023,NEW,Mumbai,0,29,0
16-06-2023,NEW,Mumbai,0,0,22
16-06-2023,NEW,Mumbai,95,0,0
16-06-2023,ACTIVE,Pune,0,5,0
16-06-2023,ACTIVE,Pune,0,0,2
16-06-2023,ACTIVE,Pune,3481,0,0
16-06-2023,HOLD,Pune,4,0,0
16-06-2023,INACTIVE,Pune,0,4,0
16-06-2023,INACTIVE,Pune,0,0,2
16-06-2023,INACTIVE,Pune,245,0,0
16-06-2023,NEW,Pune,0,9,0
16-06-2023,NEW,Pune,0,0,9
16-06-2023,NEW,Pune,49,0,0
17-06-2023,ACTIVE,Hyderabad,0,4,0
17-06-2023,ACTIVE,Hyderabad,0,0,3
17-06-2023,ACTIVE,Hyderabad,767,0,0
17-06-2023,HOLD,Hyderabad,14,0,0
17-06-2023,INACTIVE,Hyderabad,0,9,0
17-06-2023,INACTIVE,Hyderabad,0,0,2
17-06-2023,INACTIVE,Hyderabad,143,0,0
17-06-2023,NEW,Hyderabad,0,27,0
17-06-2023,NEW,Hyderabad,0,0,23
17-06-2023,NEW,Hyderabad,47,0,0
17-06-2023,ACTIVE,Mumbai,0,1,0
17-06-2023,ACTIVE,Mumbai,0,0,2
17-06-2023,ACTIVE,Mumbai,8550,0,0
17-06-2023,HOLD,Mumbai,13,0,0
17-06-2023,INACTIVE,Mumbai,0,6,0
17-06-2023,INACTIVE,Mumbai,0,0,3
17-06-2023,INACTIVE,Mumbai,588,0,0
17-06-2023,NEW,Mumbai,0,32,0
17-06-2023,NEW,Mumbai,0,0,19
17-06-2023,NEW,Mumbai,127,0,0
17-06-2023,ACTIVE,Pune,0,2,0
17-06-2023,ACTIVE,Pune,0,0,1
17-06-2023,ACTIVE,Pune,3307,0,0
17-06-2023,HOLD,Pune,1,0,0
17-06-2023,INACTIVE,Pune,0,7,0
17-06-2023,INACTIVE,Pune,0,0,2
17-06-2023,INACTIVE,Pune,229,0,0
17-06-2023,NEW,Pune,0,23,0
17-06-2023,NEW,Pune,0,0,9
17-06-2023,NEW,Pune,41,0,0
18-06-2023,ACTIVE,Hyderabad,0,2,0
18-06-2023,ACTIVE,Hyderabad,0,0,3
18-06-2023,ACTIVE,Hyderabad,776,0,0
18-06-2023,HOLD,Hyderabad,10,0,0
18-06-2023,INACTIVE,Hyderabad,0,4,0
18-06-2023,INACTIVE,Hyderabad,0,0,3
18-06-2023,INACTIVE,Hyderabad,127,0,0
18-06-2023,NEW,Hyderabad,0,31,0
18-06-2023,NEW,Hyderabad,0,0,17
18-06-2023,NEW,Hyderabad,78,0,0
18-06-2023,ACTIVE,Mumbai,0,4,0
18-06-2023,ACTIVE,Mumbai,0,0,3
18-06-2023,ACTIVE,Mumbai,8372,0,0
18-06-2023,HOLD,Mumbai,10,0,0
18-06-2023,INACTIVE,Mumbai,0,3,0
18-06-2023,INACTIVE,Mumbai,0,0,3
18-06-2023,INACTIVE,Mumbai,554,0,0
18-06-2023,NEW,Mumbai,0,20,0
18-06-2023,NEW,Mumbai,0,0,24
18-06-2023,NEW,Mumbai,125,0,0
18-06-2023,ACTIVE,Pune,0,2,0
18-06-2023,ACTIVE,Pune,0,0,2
18-06-2023,ACTIVE,Pune,3261,0,0
18-06-2023,HOLD,Pune,2,0,0
18-06-2023,INACTIVE,Pune,0,4,0
18-06-2023,INACTIVE,Pune,0,0,1
18-06-2023,INACTIVE,Pune,225,0,0
18-06-2023,NEW,Pune,0,20,0
18-06-2023,NEW,Pune,0,0,8
18-06-2023,NEW,Pune,46,0,0
19-06-2023,ACTIVE,Hyderabad,0,0,3
19-06-2023,ACTIVE,Hyderabad,787,0,0
19-06-2023,HOLD,Hyderabad,20,0,0
19-06-2023,INACTIVE,Hyderabad,0,2,0
19-06-2023,INACTIVE,Hyderabad,132,0,0
19-06-2023,NEW,Hyderabad,0,27,0
19-06-2023,NEW,Hyderabad,0,0,5
19-06-2023,NEW,Hyderabad,62,0,0
19-06-2023,ACTIVE,Mumbai,0,1,0
19-06-2023,ACTIVE,Mumbai,0,0,3
19-06-2023,ACTIVE,Mumbai,9033,0,0
19-06-2023,HOLD,Mumbai,18,0,0
19-06-2023,INACTIVE,Mumbai,0,10,0
19-06-2023,INACTIVE,Mumbai,601,0,0
19-06-2023,NEW,Mumbai,0,42,0
19-06-2023,NEW,Mumbai,0,0,8
19-06-2023,NEW,Mumbai,137,0,0
19-06-2023,ACTIVE,Pune,0,0,3
19-06-2023,ACTIVE,Pune,3425,0,0
19-06-2023,HOLD,Pune,2,0,0
19-06-2023,INACTIVE,Pune,0,3,0
19-06-2023,INACTIVE,Pune,0,0,1
19-06-2023,INACTIVE,Pune,251,0,0
19-06-2023,NEW,Pune,0,27,0
19-06-2023,NEW,Pune,0,0,5
19-06-2023,NEW,Pune,38,0,0
20-06-2023,ACTIVE,Hyderabad,0,1,0
20-06-2023,ACTIVE,Hyderabad,0,0,3
20-06-2023,ACTIVE,Hyderabad,795,0,0
20-06-2023,HOLD,Hyderabad,9,0,0
20-06-2023,INACTIVE,Hyderabad,0,4,0
20-06-2023,INACTIVE,Hyderabad,0,0,1
20-06-2023,INACTIVE,Hyderabad,125,0,0
20-06-2023,NEW,Hyderabad,0,18,0
20-06-2023,NEW,Hyderabad,0,0,31
20-06-2023,NEW,Hyderabad,72,0,0
20-06-2023,ACTIVE,Mumbai,0,3,0
20-06-2023,ACTIVE,Mumbai,0,0,1
20-06-2023,ACTIVE,Mumbai,8714,0,0
20-06-2023,HOLD,Mumbai,18,0,0
20-06-2023,INACTIVE,Mumbai,0,7,0
20-06-2023,INACTIVE,Mumbai,0,0,2
20-06-2023,INACTIVE,Mumbai,587,0,0
20-06-2023,NEW,Mumbai,0,23,0
20-06-2023,NEW,Mumbai,0,0,35
20-06-2023,NEW,Mumbai,105,0,0
20-06-2023,ACTIVE,Pune,0,2,0
20-06-2023,ACTIVE,Pune,0,0,1
20-06-2023,ACTIVE,Pune,3429,0,0
20-06-2023,INACTIVE,Pune,0,1,0
20-06-2023,INACTIVE,Pune,261,0,0
20-06-2023,NEW,Pune,0,19,0
20-06-2023,NEW,Pune,0,0,14
20-06-2023,NEW,Pune,45,0,0
21-06-2023,ACTIVE,Hyderabad,0,0,1
21-06-2023,ACTIVE,Hyderabad,819,0,0
21-06-2023,HOLD,Hyderabad,20,0,0
21-06-2023,INACTIVE,Hyderabad,0,4,0
21-06-2023,INACTIVE,Hyderabad,0,0,1
21-06-2023,INACTIVE,Hyderabad,145,0,0
21-06-2023,NEW,Hyderabad,0,24,0
21-06-2023,NEW,Hyderabad,0,0,51
21-06-2023,NEW,Hyderabad,121,0,0
21-06-2023,ACTIVE,Mumbai,0,0,3
21-06-2023,ACTIVE,Mumbai,8820,0,0
21-06-2023,HOLD,Mumbai,13,0,0
21-06-2023,INACTIVE,Mumbai,0,7,0
21-06-2023,INACTIVE,Mumbai,0,0,4
21-06-2023,INACTIVE,Mumbai,585,0,0
21-06-2023,NEW,Mumbai,0,34,0
21-06-2023,NEW,Mumbai,0,0,27
21-06-2023,NEW,Mumbai,125,0,0
21-06-2023,ACTIVE,Pune,0,2,0
21-06-2023,ACTIVE,Pune,0,0,2
21-06-2023,ACTIVE,Pune,3442,0,0
21-06-2023,HOLD,Pune,5,0,0
21-06-2023,INACTIVE,Pune,0,4,0
21-06-2023,INACTIVE,Pune,0,0,1
21-06-2023,INACTIVE,Pune,256,0,0
21-06-2023,NEW,Pune,0,8,0
21-06-2023,NEW,Pune,0,0,14
21-06-2023,NEW,Pune,38,0,0
22-06-2023,ACTIVE,Hyderabad,0,2,0
22-06-2023,ACTIVE,Hyderabad,0,0,1
22-06-2023,ACTIVE,Hyderabad,813,0,0
22-06-2023,HOLD,Hyderabad,14,0,0
22-06-2023,INACTIVE,Hyderabad,0,8,0
22-06-2023,INACTIVE,Hyderabad,0,0,1
22-06-2023,INACTIVE,Hyderabad,114,0,0
22-06-2023,NEW,Hyderabad,0,44,0
22-06-2023,NEW,Hyderabad,0,0,35
22-06-2023,NEW,Hyderabad,94,0,0
22-06-2023,ACTIVE,Mumbai,0,2,0
22-06-2023,ACTIVE,Mumbai,0,0,1
22-06-2023,ACTIVE,Mumbai,8844,0,0
22-06-2023,HOLD,Mumbai,17,0,0
22-06-2023,INACTIVE,Mumbai,0,6,0
22-06-2023,INACTIVE,Mumbai,0,0,3
22-06-2023,INACTIVE,Mumbai,589,0,0
22-06-2023,NEW,Mumbai,0,23,0
22-06-2023,NEW,Mumbai,0,0,32
22-06-2023,NEW,Mumbai,119,0,0
22-06-2023,ACTIVE,Pune,0,0,2
22-06-2023,ACTIVE,Pune,3475,0,0
22-06-2023,HOLD,Pune,1,0,0
22-06-2023,INACTIVE,Pune,0,2,0
22-06-2023,INACTIVE,Pune,266,0,0
22-06-2023,NEW,Pune,0,17,0
22-06-2023,NEW,Pune,0,0,10
22-06-2023,NEW,Pune,46,0,0
23-06-2023,ACTIVE,Hyderabad,0,2,0
23-06-2023,ACTIVE,Hyderabad,0,0,1
23-06-2023,ACTIVE,Hyderabad,816,0,0
23-06-2023,HOLD,Hyderabad,17,0,0
23-06-2023,INACTIVE,Hyderabad,0,7,0
