"DeliveryDate","City","Product Name","Total Normal Quantity","Total Coupon Quantity","Total Free Quantity"
"06-08-2020","Hyderabad","A2 Value Pack 1L","1","0","0"
"06-08-2021","Hyderabad","A2 1L","1","0","0"
"06-08-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"06-08-2022","Hyderabad","Past Milk 1L","22","0","0"
"06-08-2022","Hyderabad","Raw Milk 1L","15","0","1"
"06-08-2022","Hyderabad","A2 1L","44","0","1"
"06-08-2022","Hyderabad","Buffalo Milk 1L","42","0","1"
"06-08-2022","Hyderabad","A2 Value Pack 1L","117","0","0"
"06-08-2022","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"06-08-2022","Hyderabad","New A2 Value Pack 500ml","66","0","0"
"06-08-2022","Hyderabad","Buffalo Milk Value Pack 500ml","30","0","0"
"06-08-2022","Hyderabad","Dahi","1","0","0"
"06-08-2022","Hyderabad","Past Milk Value Pack 1L","7","0","0"
"06-08-2022","Hyderabad","Raw Value Pack 1L","12","0","0"
"06-08-2022","Hyderabad","Buffalo Value Pack 1L","18","0","0"
"06-08-2022","Hyderabad","Lactose Free Milk 0.5L","5","0","0"
"06-08-2023","Hyderabad","Past Milk 1L","24","0","0"
"06-08-2023","Hyderabad","Raw Milk 1L","13","0","0"
"06-08-2023","Hyderabad","Ghee 500ml","2","0","0"
"06-08-2023","Hyderabad","A2 1L","56","0","0"
"06-08-2023","Hyderabad","Curd Culture","2","0","0"
"06-08-2023","Hyderabad","A2 Ghee","4","0","0"
"06-08-2023","Hyderabad","Buffalo Milk 1L","39","0","2"
"06-08-2023","Hyderabad","Paneer 200g Cows Milk","7","0","0"
"06-08-2023","Hyderabad","A2 Value Pack 1L","412","2","1"
"06-08-2023","Hyderabad","Buffalo Ghee 500ml","4","0","0"
"06-08-2023","Hyderabad","Kharwas 120g","2","0","0"
"06-08-2023","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"06-08-2023","Hyderabad","New A2 Value Pack 500ml","151","0","0"
"06-08-2023","Hyderabad","Buffalo Milk Value Pack 500ml","93","1","4"
"06-08-2023","Hyderabad","Dahi","10","0","0"
"06-08-2023","Hyderabad","Past Milk Value Pack 1L","19","1","0"
"06-08-2023","Hyderabad","Raw Value Pack 1L","62","0","0"
"06-08-2023","Hyderabad","Buffalo Value Pack 1L","203","1","0"
"06-08-2023","Hyderabad","Lactose Free Milk 0.5L","8","1","0"
"06-08-2023","Hyderabad","Past Milk Value Pack 0.5L","14","0","0"
"06-08-2023","Hyderabad","Raw Milk Value Pack 0.5L","19","0","0"
"06-09-2020","Hyderabad","Past Milk 1L","1","0","0"
"06-09-2020","Hyderabad","A2 1L","1","0","0"
"06-09-2021","Hyderabad","A2 1L","1","0","0"
"06-09-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"06-09-2022","Hyderabad","Past Milk 1L","21","0","0"
"06-09-2022","Hyderabad","Raw Milk 1L","14","0","0"
"06-09-2022","Hyderabad","Ghee 500ml","1","0","0"
"06-09-2022","Hyderabad","A2 1L","40","0","4"
"06-09-2022","Hyderabad","A2 Ghee","1","0","0"
"06-09-2022","Hyderabad","Buffalo Milk 1L","45","0","6"
"06-09-2022","Hyderabad","A2 Value Pack 1L","132","0","0"
"06-09-2022","Hyderabad","Kharwas 120g","3","0","0"
"06-09-2022","Hyderabad","A2 Gir Cow Paneer 200g","2","0","0"
"06-09-2022","Hyderabad","New A2 Value Pack 500ml","70","0","3"
"06-09-2022","Hyderabad","Insulated Door Bag","1","0","0"
"06-09-2022","Hyderabad","Buffalo Milk Value Pack 500ml","33","0","2"
"06-09-2022","Hyderabad","Dahi","7","0","0"
"06-09-2022","Hyderabad","Past Milk Value Pack 1L","5","0","0"
"06-09-2022","Hyderabad","Raw Value Pack 1L","14","0","0"
"06-09-2022","Hyderabad","Buffalo Value Pack 1L","14","0","0"
"06-09-2022","Hyderabad","Lactose Free Milk 0.5L","3","0","0"
"06-09-2023","Hyderabad","Past Milk 1L","24","0","0"
"06-09-2023","Hyderabad","Raw Milk 1L","20","0","0"
"06-09-2023","Hyderabad","Ghee 500ml","5","0","0"
"06-09-2023","Hyderabad","A2 1L","67","1","3"
"06-09-2023","Hyderabad","Curd Culture","3","0","0"
"06-09-2023","Hyderabad","A2 Ghee","5","0","0"
"06-09-2023","Hyderabad","Buffalo Milk 1L","59","1","7"
"06-09-2023","Hyderabad","Paneer 200g Cows Milk","5","0","0"
"06-09-2023","Hyderabad","A2 Value Pack 1L","485","2","4"
"06-09-2023","Hyderabad","Buffalo Ghee 500ml","2","0","0"
"06-09-2023","Hyderabad","Kharwas 120g","8","0","0"
"06-09-2023","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"06-09-2023","Hyderabad","New A2 Value Pack 500ml","168","0","1"
"06-09-2023","Hyderabad","Buffalo Milk Value Pack 500ml","128","0","3"
"06-09-2023","Hyderabad","Dahi","20","0","0"
"06-09-2023","Hyderabad","Past Milk Value Pack 1L","22","0","0"
"06-09-2023","Hyderabad","Raw Value Pack 1L","59","0","1"
"06-09-2023","Hyderabad","Buffalo Value Pack 1L","247","2","1"
"06-09-2023","Hyderabad","Lactose Free Milk 0.5L","11","0","0"
"06-09-2023","Hyderabad","Past Milk Value Pack 0.5L","10","0","0"
"06-09-2023","Hyderabad","Raw Milk Value Pack 0.5L","19","0","1"
"06-10-2020","Hyderabad","Past Milk 1L","1","0","0"
"06-10-2020","Hyderabad","A2 Value Pack 1L","1","0","0"
"06-10-2021","Hyderabad","A2 1L","1","0","0"
"06-10-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"06-10-2022","Hyderabad","Past Milk 1L","17","0","0"
"06-10-2022","Hyderabad","Raw Milk 1L","16","0","0"
"06-10-2022","Hyderabad","A2 1L","51","0","1"
"06-10-2022","Hyderabad","Curd Culture","1","0","0"
"06-10-2022","Hyderabad","Buffalo Milk 1L","49","0","0"
"06-10-2022","Hyderabad","Paneer 200g Cows Milk","2","0","0"
"06-10-2022","Hyderabad","A2 Value Pack 1L","109","0","0"
"06-10-2022","Hyderabad","Kharwas 120g","3","0","0"
"06-10-2022","Hyderabad","A2 Gir Cow Paneer 200g","2","0","0"
"06-10-2022","Hyderabad","New A2 Value Pack 500ml","81","0","0"
"06-10-2022","Hyderabad","Buffalo Milk Value Pack 500ml","37","1","0"
"06-10-2022","Hyderabad","Dahi","4","0","0"
"06-10-2022","Hyderabad","Past Milk Value Pack 1L","5","0","0"
"06-10-2022","Hyderabad","Raw Value Pack 1L","15","0","0"
"06-10-2022","Hyderabad","Buffalo Value Pack 1L","10","0","0"
"06-10-2022","Hyderabad","Lactose Free Milk 0.5L","8","1","0"
"06-10-2022","Hyderabad","Past Milk Value Pack 0.5L","1","0","0"
"06-10-2023","Hyderabad","Past Milk 1L","23","0","0"
"06-10-2023","Hyderabad","Raw Milk 1L","12","0","0"
"06-10-2023","Hyderabad","Ghee 500ml","2","0","0"
"06-10-2023","Hyderabad","A2 1L","63","0","1"
"06-10-2023","Hyderabad","Curd Culture","3","0","0"
"06-10-2023","Hyderabad","A2 Ghee","4","0","0"
"06-10-2023","Hyderabad","Buffalo Milk 1L","57","0","1"
"06-10-2023","Hyderabad","Paneer 200g Cows Milk","8","0","0"
"06-10-2023","Hyderabad","A2 Value Pack 1L","514","2","4"
"06-10-2023","Hyderabad","Buffalo Ghee 500ml","5","0","0"
"06-10-2023","Hyderabad","Kharwas 120g","8","0","0"
"06-10-2023","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"06-10-2023","Hyderabad","New A2 Value Pack 500ml","163","1","0"
"06-10-2023","Hyderabad","Buffalo Milk Value Pack 500ml","153","0","0"
"06-10-2023","Hyderabad","Dahi","17","0","0"
"06-10-2023","Hyderabad","Past Milk Value Pack 1L","15","0","0"
"06-10-2023","Hyderabad","Raw Value Pack 1L","50","0","0"
"06-10-2023","Hyderabad","Buffalo Value Pack 1L","276","2","9"
"06-10-2023","Hyderabad","Lactose Free Milk 0.5L","7","0","0"
"06-10-2023","Hyderabad","Past Milk Value Pack 0.5L","16","0","0"
"06-10-2023","Hyderabad","Raw Milk Value Pack 0.5L","23","0","0"
"06-11-2020","Hyderabad","Past Milk 1L","1","0","0"
"06-11-2020","Hyderabad","A2 1L","1","0","0"
"06-11-2020","Hyderabad","A2 Value Pack 1L","2","0","0"
"06-11-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"06-11-2022","Hyderabad","Past Milk 1L","20","0","0"
"06-11-2022","Hyderabad","Raw Milk 1L","17","0","0"
"06-11-2022","Hyderabad","Ghee 500ml","2","0","0"
"06-11-2022","Hyderabad","A2 1L","54","0","2"
"06-11-2022","Hyderabad","A2 Ghee","4","0","0"
"06-11-2022","Hyderabad","Buffalo Milk 1L","56","0","0"
"06-11-2022","Hyderabad","Paneer 200g Cows Milk","1","0","0"
"06-11-2022","Hyderabad","A2 Value Pack 1L","143","0","0"
"06-11-2022","Hyderabad","Kharwas 120g","2","0","0"
"06-11-2022","Hyderabad","A2 Gir Cow Paneer 200g","3","0","0"
"06-11-2022","Hyderabad","New A2 Value Pack 500ml","77","0","3"
"06-11-2022","Hyderabad","Buffalo Milk Value Pack 500ml","34","0","1"
"06-11-2022","Hyderabad","Dahi","8","0","0"
"06-11-2022","Hyderabad","Past Milk Value Pack 1L","10","0","0"
"06-11-2022","Hyderabad","Raw Value Pack 1L","20","0","0"
"06-11-2022","Hyderabad","Buffalo Value Pack 1L","25","0","0"
"06-11-2022","Hyderabad","Lactose Free Milk 0.5L","7","0","0"
"06-11-2022","Hyderabad","Past Milk Value Pack 0.5L","0","0","2"
"06-11-2022","Hyderabad","Raw Milk Value Pack 0.5L","1","0","1"
"06-11-2023","Hyderabad","Past Milk 1L","17","0","0"
"06-11-2023","Hyderabad","Raw Milk 1L","14","0","0"
"06-11-2023","Hyderabad","Ghee 500ml","1","0","0"
"06-11-2023","Hyderabad","A2 1L","63","1","0"
"06-11-2023","Hyderabad","Curd Culture","3","0","0"
"06-11-2023","Hyderabad","A2 Ghee","5","0","0"
"06-11-2023","Hyderabad","Buffalo Milk 1L","43","0","0"
"06-11-2023","Hyderabad","Paneer 200g Cows Milk","4","0","0"
"06-11-2023","Hyderabad","A2 Value Pack 1L","502","0","0"
"06-11-2023","Hyderabad","Buffalo Ghee 500ml","2","0","0"
"06-11-2023","Hyderabad","Kharwas 120g","9","0","0"
"06-11-2023","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"06-11-2023","Hyderabad","New A2 Value Pack 500ml","168","1","0"
"06-11-2023","Hyderabad","Buffalo Milk Value Pack 500ml","135","0","0"
"06-11-2023","Hyderabad","Dahi","14","0","0"
"06-11-2023","Hyderabad","Past Milk Value Pack 1L","23","0","0"
"06-11-2023","Hyderabad","Raw Value Pack 1L","55","0","0"
"06-11-2023","Hyderabad","Buffalo Value Pack 1L","297","0","2"
"06-11-2023","Hyderabad","Lactose Free Milk 0.5L","8","0","0"
"06-11-2023","Hyderabad","Past Milk Value Pack 0.5L","14","0","0"
"06-11-2023","Hyderabad","Raw Milk Value Pack 0.5L","22","1","0"
"06-12-2020","Hyderabad","Past Milk 1L","1","0","0"
"06-12-2020","Hyderabad","A2 1L","1","0","0"
"06-12-2020","Hyderabad","A2 Value Pack 1L","2","0","0"
"06-12-2021","Hyderabad","Past Milk 1L","1","0","0"
"06-12-2021","Hyderabad","A2 Value Pack 1L","2","0","0"
"06-12-2021","Hyderabad","New A2 Value Pack 500ml","1","0","0"
"06-12-2021","Hyderabad","Dahi","1","0","0"
"06-12-2022","Hyderabad","Past Milk 1L","22","0","0"
"06-12-2022","Hyderabad","Raw Milk 1L","10","0","0"
"06-12-2022","Hyderabad","Ghee 500ml","1","0","0"
"06-12-2022","Hyderabad","A2 1L","53","1","1"
"06-12-2022","Hyderabad","A2 Ghee","1","0","0"
"06-12-2022","Hyderabad","Buffalo Milk 1L","57","1","8"
"06-12-2022","Hyderabad","Paneer 200g Cows Milk","2","0","0"
"06-12-2022","Hyderabad","A2 Value Pack 1L","175","0","1"
"06-12-2022","Hyderabad","Kharwas 120g","6","0","0"
"06-12-2022","Hyderabad","New A2 Value Pack 500ml","98","0","0"
"06-12-2022","Hyderabad","Buffalo Milk Value Pack 500ml","41","0","4"
"06-12-2022","Hyderabad","Dahi","7","0","0"
"06-12-2022","Hyderabad","Past Milk Value Pack 1L","8","0","0"
"06-12-2022","Hyderabad","Raw Value Pack 1L","22","0","0"
"06-12-2022","Hyderabad","Buffalo Value Pack 1L","44","0","1"
"06-12-2022","Hyderabad","Lactose Free Milk 0.5L","8","0","0"
"06-12-2022","Hyderabad","Past Milk Value Pack 0.5L","1","0","0"
"06-12-2022","Hyderabad","Raw Milk Value Pack 0.5L","8","0","2"
"06-12-2023","Hyderabad","Past Milk 1L","15","0","0"
"06-12-2023","Hyderabad","Raw Milk 1L","14","0","0"
"06-12-2023","Hyderabad","Ghee 500ml","4","0","0"
"06-12-2023","Hyderabad","A2 1L","59","0","2"
"06-12-2023","Hyderabad","Curd Culture","2","0","0"
"06-12-2023","Hyderabad","A2 Ghee","1","0","0"
"06-12-2023","Hyderabad","Buffalo Milk 1L","36","0","4"
"06-12-2023","Hyderabad","Paneer 200g Cows Milk","9","0","0"
"06-12-2023","Hyderabad","A2 Value Pack 1L","510","1","3"
"06-12-2023","Hyderabad","Buffalo Ghee 500ml","3","0","0"
"06-12-2023","Hyderabad","Kharwas 120g","6","0","0"
"06-12-2023","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"06-12-2023","Hyderabad","New A2 Value Pack 500ml","182","0","3"
"06-12-2023","Hyderabad","Buffalo Milk Value Pack 500ml","141","1","0"
"06-12-2023","Hyderabad","Dahi","19","0","0"
"06-12-2023","Hyderabad","Past Milk Value Pack 1L","28","0","0"
"06-12-2023","Hyderabad","Raw Value Pack 1L","60","0","0"
"06-12-2023","Hyderabad","Buffalo Value Pack 1L","313","0","2"
"06-12-2023","Hyderabad","Lactose Free Milk 0.5L","10","0","0"
"06-12-2023","Hyderabad","Past Milk Value Pack 0.5L","20","0","0"
"06-12-2023","Hyderabad","Raw Milk Value Pack 0.5L","22","0","0"
"07-01-2020","Hyderabad","Past Milk 1L","2","0","0"
"07-01-2020","Hyderabad","A2 Value Pack 1L","1","0","0"
"07-01-2021","Hyderabad","Buffalo Milk 1L","1","0","0"
"07-01-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"07-01-2022","Hyderabad","A2 Value Pack 1L","1","0","0"
"07-01-2023","Hyderabad","Past Milk 1L","18","0","0"
"07-01-2023","Hyderabad","Raw Milk 1L","14","0","0"
"07-01-2023","Hyderabad","Ghee 500ml","2","0","0"
"07-01-2023","Hyderabad","A2 1L","51","0","6"
"07-01-2023","Hyderabad","Curd Culture","2","0","0"
"07-01-2023","Hyderabad","A2 Ghee","5","0","0"
"07-01-2023","Hyderabad","Buffalo Milk 1L","48","1","6"
"07-01-2023","Hyderabad","Paneer 200g Cows Milk","2","0","0"
"07-01-2023","Hyderabad","A2 Value Pack 1L","204","1","3"
"07-01-2023","Hyderabad","Kharwas 120g","4","0","1"
"07-01-2023","Hyderabad","New A2 Value Pack 500ml","100","0","1"
"07-01-2023","Hyderabad","Insulated Door Bag","1","0","0"
"07-01-2023","Hyderabad","Buffalo Milk Value Pack 500ml","33","0","4"
"07-01-2023","Hyderabad","Dahi","8","0","0"
"07-01-2023","Hyderabad","Past Milk Value Pack 1L","14","0","0"
"07-01-2023","Hyderabad","Raw Value Pack 1L","26","0","1"
"07-01-2023","Hyderabad","Buffalo Value Pack 1L","76","2","3"
"07-01-2023","Hyderabad","Lactose Free Milk 0.5L","9","0","0"
"07-01-2023","Hyderabad","Past Milk Value Pack 0.5L","3","0","0"
"07-01-2023","Hyderabad","Raw Milk Value Pack 0.5L","10","0","0"
"07-01-2024","Hyderabad","Past Milk 1L","18","0","0"
"07-01-2024","Hyderabad","Raw Milk 1L","14","0","0"
"07-01-2024","Hyderabad","Ghee 500ml","6","0","0"
"07-01-2024","Hyderabad","A2 1L","57","0","0"
"07-01-2024","Hyderabad","Curd Culture","2","0","0"
"07-01-2024","Hyderabad","A2 Ghee","3","0","0"
"07-01-2024","Hyderabad","Buffalo Milk 1L","32","0","1"
"07-01-2024","Hyderabad","Paneer 200g Cows Milk","7","0","0"
"07-01-2024","Hyderabad","A2 Value Pack 1L","529","2","2"
"07-01-2024","Hyderabad","Buffalo Ghee 500ml","5","0","0"
"07-01-2024","Hyderabad","Kharwas 120g","6","0","0"
"07-01-2024","Hyderabad","A2 Gir Cow Paneer 200g","4","0","0"
"07-01-2024","Hyderabad","New A2 Value Pack 500ml","197","0","1"
"07-01-2024","Hyderabad","Buffalo Milk Value Pack 500ml","154","0","0"
"07-01-2024","Hyderabad","Dahi","19","0","0"
"07-01-2024","Hyderabad","Past Milk Value Pack 1L","22","1","0"
"07-01-2024","Hyderabad","Raw Value Pack 1L","60","0","0"
"07-01-2024","Hyderabad","Buffalo Value Pack 1L","339","2","4"
"07-01-2024","Hyderabad","Lactose Free Milk 0.5L","10","0","0"
"07-01-2024","Hyderabad","Past Milk Value Pack 0.5L","20","0","0"
"07-01-2024","Hyderabad","Raw Milk Value Pack 0.5L","21","0","0"
"07-02-2020","Hyderabad","Past Milk 1L","2","0","0"
"07-02-2020","Hyderabad","A2 Value Pack 1L","1","0","0"
"07-02-2021","Hyderabad","A2 1L","1","0","0"
"07-02-2021","Hyderabad","Buffalo Milk 1L","1","0","0"
"07-02-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"07-02-2022","Hyderabad","Past Milk 1L","3","0","0"
"07-02-2022","Hyderabad","Raw Milk 1L","3","0","0"
"07-02-2022","Hyderabad","Ghee 500ml","1","0","0"
"07-02-2022","Hyderabad","A2 1L","13","0","0"
"07-02-2022","Hyderabad","A2 Ghee","1","0","0"
"07-02-2022","Hyderabad","Buffalo Milk 1L","4","0","0"
"07-02-2022","Hyderabad","A2 Value Pack 1L","14","0","0"
"07-02-2022","Hyderabad","New A2 Value Pack 500ml","7","0","0"
"07-02-2022","Hyderabad","Buffalo Milk Value Pack 500ml","5","0","0"
"07-02-2023","Hyderabad","Past Milk 1L","21","0","0"
"07-02-2023","Hyderabad","Raw Milk 1L","23","0","0"
"07-02-2023","Hyderabad","Ghee 500ml","1","0","0"
"07-02-2023","Hyderabad","A2 1L","54","0","3"
"07-02-2023","Hyderabad","Curd Culture","4","0","0"
"07-02-2023","Hyderabad","A2 Ghee","4","0","0"
"07-02-2023","Hyderabad","Buffalo Milk 1L","59","1","0"
"07-02-2023","Hyderabad","Paneer 200g Cows Milk","5","0","0"
"07-02-2023","Hyderabad","A2 Value Pack 1L","257","2","1"
"07-02-2023","Hyderabad","Kharwas 120g","2","0","0"
"07-02-2023","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"07-02-2023","Hyderabad","New A2 Value Pack 500ml","92","0","0"
"07-02-2023","Hyderabad","Buffalo Milk Value Pack 500ml","54","0","0"
"07-02-2023","Hyderabad","Dahi","8","0","0"
"07-02-2023","Hyderabad","Past Milk Value Pack 1L","14","0","0"
"07-02-2023","Hyderabad","Raw Value Pack 1L","29","0","1"
"07-02-2023","Hyderabad","Buffalo Value Pack 1L","113","2","6"
"07-02-2023","Hyderabad","Lactose Free Milk 0.5L","5","0","0"
"07-02-2023","Hyderabad","Past Milk Value Pack 0.5L","4","0","0"
"07-02-2023","Hyderabad","Raw Milk Value Pack 0.5L","10","0","0"
"07-02-2024","Hyderabad","Past Milk 1L","22","0","0"
"07-02-2024","Hyderabad","Raw Milk 1L","15","0","1"
"07-02-2024","Hyderabad","Ghee 500ml","1","0","0"
"07-02-2024","Hyderabad","A2 1L","45","1","0"
"07-02-2024","Hyderabad","Curd Culture","4","0","0"
"07-02-2024","Hyderabad","A2 Ghee","6","0","0"
"07-02-2024","Hyderabad","Buffalo Milk 1L","45","0","5"
"07-02-2024","Hyderabad","Paneer 200g Cows Milk","17","0","0"
"07-02-2024","Hyderabad","A2 Value Pack 1L","570","0","2"
"07-02-2024","Hyderabad","Buffalo Ghee 500ml","3","0","0"
"07-02-2024","Hyderabad","Kharwas 120g","5","0","0"
"07-02-2024","Hyderabad","A2 Gir Cow Paneer 200g","4","0","0"
"07-02-2024","Hyderabad","New A2 Value Pack 500ml","209","0","0"
"07-02-2024","Hyderabad","Buffalo Milk Value Pack 500ml","146","1","0"
"07-02-2024","Hyderabad","Dahi","7","0","0"
"07-02-2024","Hyderabad","Past Milk Value Pack 1L","22","0","0"
"07-02-2024","Hyderabad","Raw Value Pack 1L","69","0","0"
"07-02-2024","Hyderabad","Buffalo Value Pack 1L","336","0","2"
"07-02-2024","Hyderabad","Lactose Free Milk 0.5L","9","0","0"
"07-02-2024","Hyderabad","Past Milk Value Pack 0.5L","18","0","0"
"07-02-2024","Hyderabad","Raw Milk Value Pack 0.5L","17","0","0"
"07-03-2020","Hyderabad","Past Milk 1L","2","0","0"
"07-03-2020","Hyderabad","A2 Value Pack 1L","1","0","0"
"07-03-2021","Hyderabad","A2 1L","1","0","0"
"07-03-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"07-03-2022","Hyderabad","Past Milk 1L","10","0","0"
"07-03-2022","Hyderabad","Raw Milk 1L","10","0","0"
"07-03-2022","Hyderabad","Past Milk 0.5L","2","0","0"
"07-03-2022","Hyderabad","A2 1L","28","0","1"
"07-03-2022","Hyderabad","Curd Culture","1","0","0"
"07-03-2022","Hyderabad","Buffalo Milk 1L","25","0","0"
"07-03-2022","Hyderabad","A2 Value Pack 1L","49","0","0"
"07-03-2022","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"07-03-2022","Hyderabad","New A2 Value Pack 500ml","26","0","0"
"07-03-2022","Hyderabad","Buffalo Milk Value Pack 500ml","16","0","0"
"07-03-2022","Hyderabad","Dahi","1","0","0"
"07-03-2023","Hyderabad","Past Milk 1L","15","0","0"
"07-03-2023","Hyderabad","Raw Milk 1L","24","0","0"
"07-03-2023","Hyderabad","Ghee 500ml","1","0","0"
"07-03-2023","Hyderabad","A2 1L","78","1","3"
"07-03-2023","Hyderabad","Curd Culture","2","0","0"
"07-03-2023","Hyderabad","Buffalo Milk 1L","47","0","12"
"07-03-2023","Hyderabad","Paneer 200g Cows Milk","7","0","0"
"07-03-2023","Hyderabad","A2 Value Pack 1L","261","1","3"
"07-03-2023","Hyderabad","Buffalo Ghee 500ml","2","0","0"
"07-03-2023","Hyderabad","Kharwas 120g","8","0","0"
"07-03-2023","Hyderabad","A2 Gir Cow Paneer 200g","2","0","0"
"07-03-2023","Hyderabad","New A2 Value Pack 500ml","107","0","2"
"07-03-2023","Hyderabad","Buffalo Milk Value Pack 500ml","63","0","3"
"07-03-2023","Hyderabad","Dahi","8","0","0"
"07-03-2023","Hyderabad","Past Milk Value Pack 1L","19","1","0"
"07-03-2023","Hyderabad","Raw Value Pack 1L","37","2","0"
"07-03-2023","Hyderabad","Buffalo Value Pack 1L","124","0","8"
"07-03-2023","Hyderabad","Lactose Free Milk 0.5L","7","0","0"
"07-03-2023","Hyderabad","Past Milk Value Pack 0.5L","5","0","0"
"07-03-2023","Hyderabad","Raw Milk Value Pack 0.5L","16","0","0"
"07-03-2024","Hyderabad","Past Milk 1L","18","0","0"
"07-03-2024","Hyderabad","Raw Milk 1L","11","0","0"
"07-03-2024","Hyderabad","Ghee 500ml","4","0","0"
"07-03-2024","Hyderabad","A2 1L","48","1","5"
"07-03-2024","Hyderabad","Curd Culture","2","0","0"
"07-03-2024","Hyderabad","A2 Ghee","3","0","0"
"07-03-2024","Hyderabad","Buffalo Milk 1L","55","0","1"
"07-03-2024","Hyderabad","Paneer 200g Cows Milk","10","0","0"
"07-03-2024","Hyderabad","A2 Value Pack 1L","598","1","0"
"07-03-2024","Hyderabad","Buffalo Ghee 500ml","3","0","0"
"07-03-2024","Hyderabad","Kharwas 120g","11","0","0"
"07-03-2024","Hyderabad","New A2 Value Pack 500ml","206","0","0"
"07-03-2024","Hyderabad","Buffalo Milk Value Pack 500ml","164","0","0"
"07-03-2024","Hyderabad","Dahi","17","0","0"
"07-03-2024","Hyderabad","Past Milk Value Pack 1L","22","0","0"
"07-03-2024","Hyderabad","Raw Value Pack 1L","70","0","0"
"07-03-2024","Hyderabad","Buffalo Value Pack 1L","349","0","0"
"07-03-2024","Hyderabad","Lactose Free Milk 0.5L","18","0","0"
"07-03-2024","Hyderabad","Past Milk Value Pack 0.5L","18","0","0"
"07-03-2024","Hyderabad","Raw Milk Value Pack 0.5L","16","0","0"
"07-04-2020","Hyderabad","Past Milk 1L","2","0","0"
"07-04-2020","Hyderabad","Raw Milk 1L","1","0","0"
"07-04-2020","Hyderabad","Buffalo Milk 1L","1","0","0"
"07-04-2020","Hyderabad","A2 Value Pack 1L","3","0","0"
"07-04-2021","Hyderabad","Buffalo Milk 1L","1","0","0"
"07-04-2021","Hyderabad","Kharwas 120g","1","0","0"
"07-04-2022","Hyderabad","Past Milk 1L","10","0","2"
"07-04-2022","Hyderabad","Raw Milk 1L","13","0","1"
"07-04-2022","Hyderabad","Past Milk 0.5L","5","0","1"
"07-04-2022","Hyderabad","Ghee 500ml","1","0","0"
"07-04-2022","Hyderabad","A2 1L","41","0","1"
"07-04-2022","Hyderabad","Curd Culture","1","0","0"
"07-04-2022","Hyderabad","A2 Ghee","3","0","0"
"07-04-2022","Hyderabad","Buffalo Milk 1L","39","0","5"
"07-04-2022","Hyderabad","Paneer 200g Cows Milk","1","0","0"
"07-04-2022","Hyderabad","A2 Value Pack 1L","67","0","0"
"07-04-2022","Hyderabad","Kharwas 120g","4","0","0"
"07-04-2022","Hyderabad","New A2 Value Pack 500ml","34","0","1"
"07-04-2022","Hyderabad","Insulated Door Bag","1","0","0"
"07-04-2022","Hyderabad","Buffalo Milk Value Pack 500ml","17","0","0"
"07-04-2023","Hyderabad","Past Milk 1L","18","0","0"
"07-04-2023","Hyderabad","Raw Milk 1L","20","0","0"
"07-04-2023","Hyderabad","Ghee 500ml","3","0","0"
"07-04-2023","Hyderabad","A2 1L","57","1","0"
"07-04-2023","Hyderabad","Curd Culture","3","0","0"
"07-04-2023","Hyderabad","A2 Ghee","4","0","0"
"07-04-2023","Hyderabad","Buffalo Milk 1L","45","1","0"
"07-04-2023","Hyderabad","Paneer 200g Cows Milk","4","0","0"
"07-04-2023","Hyderabad","A2 Value Pack 1L","279","2","0"
"07-04-2023","Hyderabad","Buffalo Ghee 500ml","2","0","0"
"07-04-2023","Hyderabad","Kharwas 120g","4","0","0"
"07-04-2023","Hyderabad","A2 Gir Cow Paneer 200g","3","0","0"
"07-04-2023","Hyderabad","New A2 Value Pack 500ml","119","0","0"
"07-04-2023","Hyderabad","Buffalo Milk Value Pack 500ml","81","0","1"
"07-04-2023","Hyderabad","Dahi","7","0","0"
"07-04-2023","Hyderabad","Past Milk Value Pack 1L","15","0","0"
"07-04-2023","Hyderabad","Raw Value Pack 1L","43","0","0"
"07-04-2023","Hyderabad","Buffalo Value Pack 1L","149","1","1"
"07-04-2023","Hyderabad","Lactose Free Milk 0.5L","10","0","0"
"07-04-2023","Hyderabad","Past Milk Value Pack 0.5L","3","0","0"
"07-04-2023","Hyderabad","Raw Milk Value Pack 0.5L","18","0","0"
"07-04-2024","Hyderabad","Past Milk 1L","16","0","0"
"07-04-2024","Hyderabad","Raw Milk 1L","12","0","2"
"07-04-2024","Hyderabad","Ghee 500ml","1","0","0"
"07-04-2024","Hyderabad","A2 1L","82","0","5"
"07-04-2024","Hyderabad","Curd Culture","6","0","0"
"07-04-2024","Hyderabad","A2 Ghee","2","0","0"
"07-04-2024","Hyderabad","Buffalo Milk 1L","51","0","1"
