"Time Stamp","Current Quantity","Openeing Quantity","Stock","City","Product"
"2024-02-27 23:55:00","356","353","99","Pune","A2 1L"
"2024-02-28 04:55:00","326","326","10000","Pune","A2 1L"
"2024-02-28 23:55:00","341","338","116","Pune","A2 1L"
"2024-02-29 04:55:00","327","327","10000","Pune","A2 1L"
"2024-02-29 23:55:00","371","368","83","Pune","A2 1L"
"2024-03-01 04:55:00","325","325","10000","Pune","A2 1L"
"2024-03-01 23:55:00","353","346","106","Pune","A2 1L"
"2024-03-02 04:55:00","309","309","10001","Pune","A2 1L"
"2024-03-02 23:55:00","338","338","105","Pune","A2 1L"
"2024-03-03 04:55:00","330","330","10000","Pune","A2 1L"
"2024-03-03 23:55:00","330","330","143","Pune","A2 1L"
"2024-03-04 04:55:00","310","310","10000","Pune","A2 1L"
"2024-03-04 23:55:00","333","329","103","Pune","A2 1L"
"2024-03-05 04:55:00","324","324","10000","Pune","A2 1L"
"2024-03-05 23:55:00","347","346","92","Pune","A2 1L"
"2024-03-06 04:55:00","314","314","10000","Pune","A2 1L"
"2024-03-06 23:55:00","329","325","99","Pune","A2 1L"
"2024-03-07 04:55:00","331","331","9999","Pune","A2 1L"
"2024-03-07 23:55:00","360","361","97","Pune","A2 1L"
"2024-03-08 04:55:00","306","306","10000","Pune","A2 1L"
"2024-03-08 23:55:00","315","309","147","Pune","A2 1L"
"2024-03-09 04:55:00","292","292","10000","Pune","A2 1L"
"2024-03-09 23:55:00","296","295","116","Pune","A2 1L"
"2024-03-10 04:55:00","317","317","10001","Pune","A2 1L"
"2024-03-10 23:55:00","323","322","120","Pune","A2 1L"
"2024-03-11 04:55:00","299","299","10000","Pune","A2 1L"
"2024-03-11 23:55:00","301","300","130","Pune","A2 1L"
"2024-03-12 04:55:00","320","320","9998","Pune","A2 1L"
"2024-03-12 23:55:00","332","329","72","Pune","A2 1L"
"2024-03-13 04:55:00","310","310","10001","Pune","A2 1L"
"2024-03-13 23:55:00","323","318","96","Pune","A2 1L"
"2024-03-14 04:55:00","305","305","10000","Pune","A2 1L"
"2024-03-14 23:55:00","315","316","104","Pune","A2 1L"
"2024-03-15 04:55:00","298","298","10000","Pune","A2 1L"
"2024-03-15 23:55:00","307","306","109","Pune","A2 1L"
"2024-03-16 04:55:00","279","279","10000","Pune","A2 1L"
"2024-03-16 23:55:00","286","288","114","Pune","A2 1L"
"2024-03-17 04:55:00","314","314","10000","Pune","A2 1L"
"2024-03-17 23:55:00","322","320","110","Pune","A2 1L"
"2024-03-18 04:55:00","296","296","10000","Pune","A2 1L"
"2024-03-18 23:55:00","317","308","6","Pune","A2 1L"
"2024-03-19 04:55:00","305","305","10000","Pune","A2 1L"
"2024-03-19 23:55:00","323","319","81","Pune","A2 1L"
"2024-03-20 04:55:00","296","296","9999","Pune","A2 1L"
"2024-03-20 23:55:00","295","296","138","Pune","A2 1L"
"2024-03-21 04:55:00","308","308","9999","Pune","A2 1L"
"2024-03-21 23:55:00","329","327","87","Pune","A2 1L"
"2024-03-22 04:55:00","297","297","9999","Pune","A2 1L"
"2024-03-22 23:55:00","299","298","117","Pune","A2 1L"
"2024-03-23 04:55:00","277","277","9999","Pune","A2 1L"
"2024-03-23 23:55:00","283","281","87","Pune","A2 1L"
"2024-03-24 04:55:00","313","313","10001","Pune","A2 1L"
"2024-03-24 23:55:00","325","326","91","Pune","A2 1L"
"2024-03-25 04:55:00","299","299","10001","Pune","A2 1L"
"2024-03-25 23:55:00","299","301","120","Pune","A2 1L"
"2024-03-26 04:55:00","307","307","10000","Pune","A2 1L"
"2024-03-26 23:55:00","322","323","11","Pune","A2 1L"
"2024-03-27 04:55:00","304","304","9999","Pune","A2 1L"
"2024-03-27 23:55:00","303","306","125","Pune","A2 1L"
"2024-03-28 04:55:00","297","297","10001","Pune","A2 1L"
"2024-03-28 23:55:00","297","295","117","Pune","A2 1L"
"2024-03-29 04:55:00","288","288","10000","Pune","A2 1L"
"2024-03-29 23:55:00","298","292","90","Pune","A2 1L"
"2024-03-30 04:55:00","285","285","9998","Pune","A2 1L"
"2024-03-30 23:55:00","293","292","126","Pune","A2 1L"
"2024-03-31 04:55:00","318","318","10000","Pune","A2 1L"
"2024-03-31 23:55:00","341","333","106","Pune","A2 1L"
"2024-04-01 04:55:00","304","304","10000","Pune","A2 1L"
"2024-04-01 23:55:00","308","308","92","Pune","A2 1L"
"2024-04-02 04:55:00","315","315","10000","Pune","A2 1L"
"2024-04-02 23:55:00","329","321","95","Pune","A2 1L"
"2024-04-03 04:55:00","315","315","10000","Pune","A2 1L"
"2024-04-03 23:55:00","326","317","124","Pune","A2 1L"
"2024-04-04 04:55:00","307","307","10001","Pune","A2 1L"
"2024-04-04 23:55:00","310","310","117","Pune","A2 1L"
"2024-04-05 04:55:00","310","310","10000","Pune","A2 1L"
"2024-04-05 23:55:00","323","316","117","Pune","A2 1L"
"2024-04-06 04:55:00","288","288","10000","Pune","A2 1L"
"2024-01-08 23:55:00","1547","1543","13","Pune","A2 Value Pack 1L"
"2024-01-09 04:55:00","1546","1546","10000","Pune","A2 Value Pack 1L"
"2024-01-09 23:55:00","1590","1585","5","Pune","A2 Value Pack 1L"
"2024-01-10 04:55:00","1527","1527","9995","Pune","A2 Value Pack 1L"
"2024-01-10 23:55:00","1569","1562","17","Pune","A2 Value Pack 1L"
"2024-01-11 04:55:00","1547","1547","9999","Pune","A2 Value Pack 1L"
"2024-01-11 23:55:00","1578","1574","6","Pune","A2 Value Pack 1L"
"2024-01-12 04:55:00","1491","1491","10002","Pune","A2 Value Pack 1L"
"2024-01-12 23:55:00","1517","1512","14","Pune","A2 Value Pack 1L"
"2024-01-13 04:55:00","1488","1488","9999","Pune","A2 Value Pack 1L"
"2024-01-13 23:55:00","1476","1478","89","Pune","A2 Value Pack 1L"
"2024-01-14 04:55:00","1547","1547","10002","Pune","A2 Value Pack 1L"
"2024-01-14 23:55:00","1570","1575","45","Pune","A2 Value Pack 1L"
"2024-01-15 04:55:00","1490","1490","10004","Pune","A2 Value Pack 1L"
"2024-01-15 23:55:00","1517","1508","4","Pune","A2 Value Pack 1L"
"2024-01-16 04:55:00","1528","1528","10001","Pune","A2 Value Pack 1L"
"2024-01-16 23:55:00","1556","1560","19","Pune","A2 Value Pack 1L"
"2024-01-17 04:55:00","1540","1540","9998","Pune","A2 Value Pack 1L"
"2024-01-17 23:55:00","1563","1558","11","Pune","A2 Value Pack 1L"
"2024-01-18 04:55:00","1537","1537","10002","Pune","A2 Value Pack 1L"
"2024-01-18 23:55:00","1545","1537","41","Pune","A2 Value Pack 1L"
"2024-01-19 04:55:00","1488","1488","10000","Pune","A2 Value Pack 1L"
"2024-01-19 23:55:00","1512","1519","13","Pune","A2 Value Pack 1L"
"2024-01-20 04:55:00","1455","1455","10001","Pune","A2 Value Pack 1L"
"2024-01-20 23:55:00","1472","1472","28","Pune","A2 Value Pack 1L"
"2024-01-21 04:55:00","1542","1542","10002","Pune","A2 Value Pack 1L"
"2024-01-21 23:55:00","1571","1575","34","Pune","A2 Value Pack 1L"
"2024-01-22 04:55:00","1511","1511","9998","Pune","A2 Value Pack 1L"
"2024-01-22 23:55:00","1549","1546","1","Pune","A2 Value Pack 1L"
"2024-01-23 04:55:00","1541","1541","9998","Pune","A2 Value Pack 1L"
"2024-01-23 23:55:00","1578","1564","12","Pune","A2 Value Pack 1L"
"2024-01-24 04:55:00","1518","1518","9999","Pune","A2 Value Pack 1L"
"2024-01-24 23:55:00","1533","1539","33","Pune","A2 Value Pack 1L"
"2024-01-25 04:55:00","1479","1479","10001","Pune","A2 Value Pack 1L"
"2024-01-25 23:55:00","1491","1476","34","Pune","A2 Value Pack 1L"
"2024-01-26 04:55:00","1423","1423","10002","Pune","A2 Value Pack 1L"
"2024-01-26 23:55:00","1420","1431","39","Pune","A2 Value Pack 1L"
"2024-01-27 04:55:00","1404","1404","10002","Pune","A2 Value Pack 1L"
"2024-01-27 23:55:00","1412","1417","33","Pune","A2 Value Pack 1L"
"2024-01-28 04:55:00","1528","1528","10000","Pune","A2 Value Pack 1L"
"2024-01-28 23:55:00","1592","1586","18","Pune","A2 Value Pack 1L"
"2024-01-29 04:55:00","1499","1499","10001","Pune","A2 Value Pack 1L"
"2024-01-29 23:55:00","1554","1544","11","Pune","A2 Value Pack 1L"
"2024-01-30 04:55:00","1542","1542","10002","Pune","A2 Value Pack 1L"
"2024-01-30 23:55:00","1579","1579","16","Pune","A2 Value Pack 1L"
"2024-01-31 04:55:00","1544","1544","10001","Pune","A2 Value Pack 1L"
"2024-01-31 23:55:00","1586","1579","14","Pune","A2 Value Pack 1L"
"2024-02-01 04:55:00","1551","1551","9998","Pune","A2 Value Pack 1L"
"2024-02-01 23:55:00","1581","1580","6","Pune","A2 Value Pack 1L"
"2024-02-02 04:55:00","1514","1514","10002","Pune","A2 Value Pack 1L"
"2024-02-02 23:55:00","1540","1533","4","Pune","A2 Value Pack 1L"
"2024-02-03 04:55:00","1482","1482","10001","Pune","A2 Value Pack 1L"
"2024-02-03 23:55:00","1464","1455","31","Pune","A2 Value Pack 1L"
"2024-02-04 04:55:00","1562","1562","8","Pune","A2 Value Pack 1L"
"2024-02-04 23:55:00","1562","1557","43","Pune","A2 Value Pack 1L"
"2024-02-05 04:55:00","1521","1521","9999","Pune","A2 Value Pack 1L"
"2024-02-05 23:55:00","1567","1565","3","Pune","A2 Value Pack 1L"
"2024-02-06 04:55:00","1560","1560","10","Pune","A2 Value Pack 1L"
"2024-02-06 23:55:00","1623","1608","7","Pune","A2 Value Pack 1L"
"2024-02-07 04:55:00","1567","1567","9999","Pune","A2 Value Pack 1L"
"2024-02-07 23:55:00","1629","1627","1","Pune","A2 Value Pack 1L"
"2024-02-08 04:55:00","1588","1588","9996","Pune","A2 Value Pack 1L"
"2024-02-08 23:55:00","1626","1627","1","Pune","A2 Value Pack 1L"
"2024-02-09 04:55:00","1535","1535","10001","Pune","A2 Value Pack 1L"
"2024-02-09 23:55:00","1561","1564","14","Pune","A2 Value Pack 1L"
"2024-02-10 04:55:00","1504","1504","9997","Pune","A2 Value Pack 1L"
"2024-02-10 23:55:00","1555","1548","45","Pune","A2 Value Pack 1L"
"2024-02-11 04:55:00","1577","1577","10000","Pune","A2 Value Pack 1L"
"2024-02-11 23:55:00","1589","1589","43","Pune","A2 Value Pack 1L"
"2024-02-12 04:55:00","1544","1544","10002","Pune","A2 Value Pack 1L"
"2024-02-12 23:55:00","1595","1583","5","Pune","A2 Value Pack 1L"
"2024-02-13 04:55:00","1586","1586","10001","Pune","A2 Value Pack 1L"
"2024-02-13 23:55:00","1628","1618","2","Pune","A2 Value Pack 1L"
"2024-02-14 04:55:00","1588","1588","9996","Pune","A2 Value Pack 1L"
"2024-02-14 23:55:00","1622","1619","16","Pune","A2 Value Pack 1L"
"2024-02-15 04:55:00","1569","1569","10002","Pune","A2 Value Pack 1L"
"2024-02-15 23:55:00","1608","1599","17","Pune","A2 Value Pack 1L"
"2024-02-16 04:55:00","1556","1556","9998","Pune","A2 Value Pack 1L"
"2024-02-16 23:55:00","1558","1559","53","Pune","A2 Value Pack 1L"
"2024-02-17 04:55:00","1483","1483","10002","Pune","A2 Value Pack 1L"
"2024-02-17 23:55:00","1503","1502","9","Pune","A2 Value Pack 1L"
"2024-02-18 04:55:00","1593","1593","9997","Pune","A2 Value Pack 1L"
"2024-02-18 23:55:00","1624","1620","26","Pune","A2 Value Pack 1L"
"2024-02-19 04:55:00","1541","1541","10003","Pune","A2 Value Pack 1L"
"2024-02-19 23:55:00","1584","1578","16","Pune","A2 Value Pack 1L"
"2024-02-20 04:55:00","1599","1599","9998","Pune","A2 Value Pack 1L"
"2024-02-20 23:55:00","1615","1611","50","Pune","A2 Value Pack 1L"
"2024-02-21 04:55:00","1568","1568","10002","Pune","A2 Value Pack 1L"
"2024-02-21 23:55:00","1613","1613","0","Pune","A2 Value Pack 1L"
"2024-02-22 04:55:00","1589","1589","10001","Pune","A2 Value Pack 1L"
"2024-02-22 23:55:00","1609","1608","31","Pune","A2 Value Pack 1L"
"2024-02-23 04:55:00","1525","1525","9999","Pune","A2 Value Pack 1L"
"2024-02-23 23:55:00","1553","1550","15","Pune","A2 Value Pack 1L"
"2024-02-24 04:55:00","1514","1514","9999","Pune","A2 Value Pack 1L"
"2024-02-24 23:55:00","1522","1517","28","Pune","A2 Value Pack 1L"
"2024-02-25 04:55:00","1586","1586","10002","Pune","A2 Value Pack 1L"
"2024-02-25 23:55:00","1627","1623","10","Pune","A2 Value Pack 1L"
"2024-02-26 04:55:00","1576","1576","10002","Pune","A2 Value Pack 1L"
"2024-02-26 23:55:00","1617","1614","42","Pune","A2 Value Pack 1L"
"2024-02-27 04:55:00","1563","1563","10002","Pune","A2 Value Pack 1L"
"2024-02-27 23:55:00","1618","1620","3","Pune","A2 Value Pack 1L"
"2024-02-28 04:55:00","1598","1598","10003","Pune","A2 Value Pack 1L"
"2024-02-28 23:55:00","1657","1644","12","Pune","A2 Value Pack 1L"
"2024-02-29 04:55:00","1593","1593","10003","Pune","A2 Value Pack 1L"
"2024-02-29 23:55:00","1625","1631","11","Pune","A2 Value Pack 1L"
"2024-03-01 04:55:00","1587","1587","10000","Pune","A2 Value Pack 1L"
"2024-03-01 23:55:00","1610","1605","10","Pune","A2 Value Pack 1L"
"2024-03-02 04:55:00","1530","1530","9999","Pune","A2 Value Pack 1L"
"2024-03-02 23:55:00","1555","1555","9","Pune","A2 Value Pack 1L"
"2024-03-03 04:55:00","1643","1643","10002","Pune","A2 Value Pack 1L"
"2024-03-03 23:55:00","1666","1664","28","Pune","A2 Value Pack 1L"
"2024-03-04 04:55:00","1574","1574","9999","Pune","A2 Value Pack 1L"
"2024-03-04 23:55:00","1584","1587","33","Pune","A2 Value Pack 1L"
"2024-03-05 04:55:00","1617","1617","10000","Pune","A2 Value Pack 1L"
"2024-03-05 23:55:00","1666","1665","0","Pune","A2 Value Pack 1L"
"2024-03-06 04:55:00","1591","1591","10002","Pune","A2 Value Pack 1L"
"2024-03-06 23:55:00","1634","1634","0","Pune","A2 Value Pack 1L"
"2024-03-07 04:55:00","1602","1602","10002","Pune","A2 Value Pack 1L"
"2024-03-07 23:55:00","1691","1686","1","Pune","A2 Value Pack 1L"
"2024-03-08 04:55:00","1543","1543","10002","Pune","A2 Value Pack 1L"
"2024-03-08 23:55:00","1594","1591","7","Pune","A2 Value Pack 1L"
"2024-03-09 04:55:00","1553","1553","10000","Pune","A2 Value Pack 1L"
"2024-03-09 23:55:00","1571","1576","24","Pune","A2 Value Pack 1L"
"2024-03-10 04:55:00","1625","1625","10004","Pune","A2 Value Pack 1L"
"2024-03-10 23:55:00","1653","1648","19","Pune","A2 Value Pack 1L"
"2024-03-11 04:55:00","1565","1565","9999","Pune","A2 Value Pack 1L"
"2024-03-11 23:55:00","1617","1608","9","Pune","A2 Value Pack 1L"
"2024-03-12 04:55:00","1607","1607","10000","Pune","A2 Value Pack 1L"
"2024-03-12 23:55:00","1643","1635","7","Pune","A2 Value Pack 1L"
"2024-03-13 04:55:00","1590","1590","10000","Pune","A2 Value Pack 1L"
"2024-03-13 23:55:00","1623","1622","2","Pune","A2 Value Pack 1L"
"2024-03-14 04:55:00","1584","1584","10003","Pune","A2 Value Pack 1L"
"2024-03-14 23:55:00","1628","1623","10","Pune","A2 Value Pack 1L"
"2024-03-15 04:55:00","1534","1534","9998","Pune","A2 Value Pack 1L"
"2024-03-15 23:55:00","1572","1554","26","Pune","A2 Value Pack 1L"
"2024-03-16 04:55:00","1512","1512","10001","Pune","A2 Value Pack 1L"
"2024-03-16 23:55:00","1492","1498","35","Pune","A2 Value Pack 1L"
"2024-03-17 04:55:00","1550","1550","10001","Pune","A2 Value Pack 1L"
"2024-03-17 23:55:00","1585","1593","34","Pune","A2 Value Pack 1L"
"2024-03-18 04:55:00","1545","1545","9997","Pune","A2 Value Pack 1L"
"2024-03-18 23:55:00","1584","1588","6","Pune","A2 Value Pack 1L"
"2024-03-19 04:55:00","1549","1549","10001","Pune","A2 Value Pack 1L"
"2024-03-19 23:55:00","1618","1600","2","Pune","A2 Value Pack 1L"
"2024-03-20 04:55:00","1558","1558","10003","Pune","A2 Value Pack 1L"
"2024-03-20 23:55:00","1562","1556","42","Pune","A2 Value Pack 1L"
"2024-03-21 04:55:00","1521","1521","10008","Pune","A2 Value Pack 1L"
"2024-03-21 23:55:00","1565","1554","3","Pune","A2 Value Pack 1L"
"2024-03-22 04:55:00","1461","1461","10002","Pune","A2 Value Pack 1L"
"2024-03-22 23:55:00","1503","1498","27","Pune","A2 Value Pack 1L"
"2024-03-23 04:55:00","1421","1421","9999","Pune","A2 Value Pack 1L"
"2024-03-23 23:55:00","1488","1478","22","Pune","A2 Value Pack 1L"
"2024-03-24 04:55:00","1493","1493","10000","Pune","A2 Value Pack 1L"
"2024-03-24 23:55:00","1543","1539","7","Pune","A2 Value Pack 1L"
"2024-03-25 04:55:00","1459","1459","9999","Pune","A2 Value Pack 1L"
"2024-03-25 23:55:00","1503","1504","2","Pune","A2 Value Pack 1L"
"2024-03-26 04:55:00","1503","1503","9998","Pune","A2 Value Pack 1L"
"2024-03-26 23:55:00","1543","1539","2","Pune","A2 Value Pack 1L"
"2024-03-27 04:55:00","1480","1480","9996","Pune","A2 Value Pack 1L"
"2024-03-27 23:55:00","1527","1517","3","Pune","A2 Value Pack 1L"
"2024-03-28 04:55:00","1508","1508","10000","Pune","A2 Value Pack 1L"
"2024-03-28 23:55:00","1540","1538","9","Pune","A2 Value Pack 1L"
"2024-03-29 04:55:00","1455","1455","10002","Pune","A2 Value Pack 1L"
"2024-03-29 23:55:00","1499","1490","1","Pune","A2 Value Pack 1L"
"2024-03-30 04:55:00","1471","1471","10002","Pune","A2 Value Pack 1L"
"2024-03-30 23:55:00","1482","1477","38","Pune","A2 Value Pack 1L"
"2024-03-31 04:55:00","1594","1594","9999","Pune","A2 Value Pack 1L"
"2024-03-31 23:55:00","1628","1615","0","Pune","A2 Value Pack 1L"
"2024-04-01 04:55:00","1530","1530","10000","Pune","A2 Value Pack 1L"
"2024-04-01 23:55:00","1553","1559","27","Pune","A2 Value Pack 1L"
"2024-04-02 04:55:00","1579","1579","10002","Pune","A2 Value Pack 1L"
"2024-04-02 23:55:00","1629","1631","2","Pune","A2 Value Pack 1L"
"2024-04-03 04:55:00","1564","1564","9994","Pune","A2 Value Pack 1L"
"2024-04-03 23:55:00","1634","1636","3","Pune","A2 Value Pack 1L"
"2024-04-04 04:55:00","1566","1566","10002","Pune","A2 Value Pack 1L"
"2024-04-04 23:55:00","1610","1611","31","Pune","A2 Value Pack 1L"
"2024-04-05 04:55:00","1522","1522","9999","Pune","A2 Value Pack 1L"
"2024-04-05 23:55:00","1565","1561","0","Pune","A2 Value Pack 1L"
"2024-04-06 04:55:00","1490","1490","9998","Pune","A2 Value Pack 1L"
"2024-01-08 23:55:00","720","705","310","Pune","New A2 Value Pack 500ml"
"2024-01-09 04:55:00","659","659","10000","Pune","New A2 Value Pack 500ml"
"2024-01-09 23:55:00","691","686","249","Pune","New A2 Value Pack 500ml"
"2024-01-10 04:55:00","688","688","9999","Pune","New A2 Value Pack 500ml"
"2024-01-10 23:55:00","729","721","206","Pune","New A2 Value Pack 500ml"
"2024-01-11 04:55:00","665","665","10000","Pune","New A2 Value Pack 500ml"
"2024-01-11 23:55:00","709","693","268","Pune","New A2 Value Pack 500ml"
"2024-01-12 04:55:00","681","681","10000","Pune","New A2 Value Pack 500ml"
"2024-01-12 23:55:00","710","707","235","Pune","New A2 Value Pack 500ml"
"2024-01-13 04:55:00","646","646","10000","Pune","New A2 Value Pack 500ml"
"2024-01-13 23:55:00","643","642","223","Pune","New A2 Value Pack 500ml"
"2024-01-14 04:55:00","701","701","9999","Pune","New A2 Value Pack 500ml"
"2024-01-14 23:55:00","730","717","233","Pune","New A2 Value Pack 500ml"
"2024-01-15 04:55:00","655","655","10002","Pune","New A2 Value Pack 500ml"
"2024-01-15 23:55:00","693","680","356","Pune","New A2 Value Pack 500ml"
"2024-01-16 04:55:00","686","686","10000","Pune","New A2 Value Pack 500ml"
"2024-01-16 23:55:00","710","703","292","Pune","New A2 Value Pack 500ml"
"2024-01-17 04:55:00","649","649","10000","Pune","New A2 Value Pack 500ml"
"2024-01-17 23:55:00","670","663","284","Pune","New A2 Value Pack 500ml"
"2024-01-18 04:55:00","684","684","10000","Pune","New A2 Value Pack 500ml"
"2024-01-18 23:55:00","708","700","305","Pune","New A2 Value Pack 500ml"
"2024-01-19 04:55:00","646","646","10000","Pune","New A2 Value Pack 500ml"
"2024-01-19 23:55:00","658","653","208","Pune","New A2 Value Pack 500ml"
"2024-01-20 04:55:00","654","654","9999","Pune","New A2 Value Pack 500ml"
"2024-01-20 23:55:00","667","657","318","Pune","New A2 Value Pack 500ml"
"2024-01-21 04:55:00","664","664","9999","Pune","New A2 Value Pack 500ml"
"2024-01-21 23:55:00","684","673","331","Pune","New A2 Value Pack 500ml"
"2024-01-22 04:55:00","651","651","10000","Pune","New A2 Value Pack 500ml"
"2024-01-22 23:55:00","678","668","32","Pune","New A2 Value Pack 500ml"
"2024-01-23 04:55:00","666","666","9999","Pune","New A2 Value Pack 500ml"
"2024-01-23 23:55:00","693","680","137","Pune","New A2 Value Pack 500ml"
"2024-01-24 04:55:00","666","666","10000","Pune","New A2 Value Pack 500ml"
"2024-01-24 23:55:00","679","680","237","Pune","New A2 Value Pack 500ml"
"2024-01-25 04:55:00","651","651","9999","Pune","New A2 Value Pack 500ml"
"2024-01-25 23:55:00","642","638","468","Pune","New A2 Value Pack 500ml"
"2024-01-26 04:55:00","624","624","10000","Pune","New A2 Value Pack 500ml"
"2024-01-26 23:55:00","647","638","248","Pune","New A2 Value Pack 500ml"
"2024-01-27 04:55:00","610","610","10001","Pune","New A2 Value Pack 500ml"
"2024-01-27 23:55:00","636","632","201","Pune","New A2 Value Pack 500ml"
"2024-01-28 04:55:00","664","664","9999","Pune","New A2 Value Pack 500ml"
"2024-01-28 23:55:00","705","701","312","Pune","New A2 Value Pack 500ml"
"2024-01-29 04:55:00","645","645","10001","Pune","New A2 Value Pack 500ml"
"2024-01-29 23:55:00","685","682","7","Pune","New A2 Value Pack 500ml"
"2024-01-30 04:55:00","688","688","10000","Pune","New A2 Value Pack 500ml"
"2024-01-30 23:55:00","715","707","285","Pune","New A2 Value Pack 500ml"
"2024-01-31 04:55:00","667","667","10000","Pune","New A2 Value Pack 500ml"
"2024-01-31 23:55:00","697","686","192","Pune","New A2 Value Pack 500ml"
"2024-02-01 04:55:00","685","685","10000","Pune","New A2 Value Pack 500ml"
"2024-02-01 23:55:00","712","703","263","Pune","New A2 Value Pack 500ml"
"2024-02-02 04:55:00","651","651","9998","Pune","New A2 Value Pack 500ml"
"2024-02-02 23:55:00","669","665","215","Pune","New A2 Value Pack 500ml"
"2024-02-03 04:55:00","652","652","9999","Pune","New A2 Value Pack 500ml"
"2024-02-03 23:55:00","666","660","244","Pune","New A2 Value Pack 500ml"
"2024-02-04 04:55:00","677","677","347","Pune","New A2 Value Pack 500ml"
"2024-02-04 23:55:00","685","681","339","Pune","New A2 Value Pack 500ml"
"2024-02-05 04:55:00","660","660","10000","Pune","New A2 Value Pack 500ml"
"2024-02-05 23:55:00","709","698","139","Pune","New A2 Value Pack 500ml"
"2024-02-06 04:55:00","687","687","313","Pune","New A2 Value Pack 500ml"
"2024-02-06 23:55:00","700","693","272","Pune","New A2 Value Pack 500ml"
"2024-02-07 04:55:00","687","687","10001","Pune","New A2 Value Pack 500ml"
"2024-02-07 23:55:00","724","717","199","Pune","New A2 Value Pack 500ml"
"2024-02-08 04:55:00","674","674","10000","Pune","New A2 Value Pack 500ml"
"2024-02-08 23:55:00","693","685","277","Pune","New A2 Value Pack 500ml"
"2024-02-09 04:55:00","676","676","10002","Pune","New A2 Value Pack 500ml"
"2024-02-09 23:55:00","703","702","47","Pune","New A2 Value Pack 500ml"
"2024-02-10 04:55:00","658","658","9999","Pune","New A2 Value Pack 500ml"
"2024-02-10 23:55:00","680","672","269","Pune","New A2 Value Pack 500ml"
"2024-02-11 04:55:00","700","700","10002","Pune","New A2 Value Pack 500ml"
"2024-02-11 23:55:00","719","706","387","Pune","New A2 Value Pack 500ml"
"2024-02-12 04:55:00","674","674","9999","Pune","New A2 Value Pack 500ml"
"2024-02-12 23:55:00","716","704","16","Pune","New A2 Value Pack 500ml"
"2024-02-13 04:55:00","720","720","10000","Pune","New A2 Value Pack 500ml"
"2024-02-13 23:55:00","759","749","223","Pune","New A2 Value Pack 500ml"
"2024-02-14 04:55:00","691","691","10000","Pune","New A2 Value Pack 500ml"
"2024-02-14 23:55:00","704","694","256","Pune","New A2 Value Pack 500ml"
"2024-02-15 04:55:00","701","701","10000","Pune","New A2 Value Pack 500ml"
"2024-02-15 23:55:00","728","720","303","Pune","New A2 Value Pack 500ml"
"2024-02-16 04:55:00","666","666","10000","Pune","New A2 Value Pack 500ml"
"2024-02-16 23:55:00","680","676","148","Pune","New A2 Value Pack 500ml"
"2024-02-17 04:55:00","669","669","10002","Pune","New A2 Value Pack 500ml"
"2024-02-17 23:55:00","673","667","301","Pune","New A2 Value Pack 500ml"
"2024-02-18 04:55:00","693","693","10001","Pune","New A2 Value Pack 500ml"
"2024-02-18 23:55:00","710","710","349","Pune","New A2 Value Pack 500ml"
"2024-02-19 04:55:00","683","683","10002","Pune","New A2 Value Pack 500ml"
"2024-02-19 23:55:00","737","724","182","Pune","New A2 Value Pack 500ml"
"2024-02-20 04:55:00","683","683","9999","Pune","New A2 Value Pack 500ml"
"2024-02-20 23:55:00","689","686","269","Pune","New A2 Value Pack 500ml"
"2024-02-21 04:55:00","688","688","10002","Pune","New A2 Value Pack 500ml"
"2024-02-21 23:55:00","729","721","176","Pune","New A2 Value Pack 500ml"
"2024-02-22 04:55:00","684","684","10000","Pune","New A2 Value Pack 500ml"
"2024-02-22 23:55:00","718","714","259","Pune","New A2 Value Pack 500ml"
"2024-02-23 04:55:00","681","681","10000","Pune","New A2 Value Pack 500ml"
"2024-02-23 23:55:00","705","702","227","Pune","New A2 Value Pack 500ml"
"2024-02-24 04:55:00","671","671","10000","Pune","New A2 Value Pack 500ml"
"2024-02-24 23:55:00","666","670","308","Pune","New A2 Value Pack 500ml"
"2024-02-25 04:55:00","714","714","9998","Pune","New A2 Value Pack 500ml"
"2024-02-25 23:55:00","741","734","409","Pune","New A2 Value Pack 500ml"
"2024-02-26 04:55:00","679","679","10001","Pune","New A2 Value Pack 500ml"
"2024-02-26 23:55:00","708","699","51","Pune","New A2 Value Pack 500ml"
"2024-02-27 04:55:00","705","705","10001","Pune","New A2 Value Pack 500ml"
"2024-02-27 23:55:00","719","724","292","Pune","New A2 Value Pack 500ml"
"2024-02-28 04:55:00","685","685","10000","Pune","New A2 Value Pack 500ml"
"2024-02-28 23:55:00","718","711","222","Pune","New A2 Value Pack 500ml"
"2024-02-29 04:55:00","715","715","10001","Pune","New A2 Value Pack 500ml"
"2024-02-29 23:55:00","746","739","319","Pune","New A2 Value Pack 500ml"
"2024-03-01 04:55:00","695","695","10000","Pune","New A2 Value Pack 500ml"
"2024-03-01 23:55:00","717","715","182","Pune","New A2 Value Pack 500ml"
"2024-03-02 04:55:00","693","693","10000","Pune","New A2 Value Pack 500ml"
"2024-03-02 23:55:00","702","694","226","Pune","New A2 Value Pack 500ml"
"2024-03-03 04:55:00","696","696","10002","Pune","New A2 Value Pack 500ml"
"2024-03-03 23:55:00","716","706","434","Pune","New A2 Value Pack 500ml"
"2024-03-04 04:55:00","705","705","10002","Pune","New A2 Value Pack 500ml"
"2024-03-04 23:55:00","731","724","12","Pune","New A2 Value Pack 500ml"
